query.kingdom,query.phylum,query.class,query.order,query.family,query.genus,query.species,query.group,query.group.rank,nVariants,variant.type,intra.minP,intra.maxP,intra.nPairs,inter.rank,inter.taxa,inter.minP,inter.maxP,inter.nPairs,nTargetSpecies,closest.interspecies,MG.type,primer
Metazoa,Chordata,Actinopteri,Cypriniformes,Acheilognathidae,Tanakia,Tanakia latimarginata,Eukaryota/Metazoa/Chordata/Actinopteri/Cypriniformes/Cypriniformes-subgroup-1,family,1,single,100,100,1,family,Acheilognathidae,77.4,97.2,43,30,97.2,gap,MiFish
Metazoa,Chordata,Actinopteri,Cypriniformes,Nemacheilidae,Homatula,Homatula berezowskii,Eukaryota/Metazoa/Chordata/Actinopteri/Cypriniformes/Cypriniformes-subgroup-1,family,1,single,100,100,1,genus,Homatula,95.4,100,2,2,100,on,MiFish
Metazoa,Chordata,Actinopteri,,Moronidae,Morone,Morone saxatilis,Eukaryota/Metazoa/Chordata/Actinopteri/NA/NA-subgroup-1,family,2,multi,98.8,98.8,2,genus,Morone,95.3,97.1,4,2,97.1,gap,MiFish
Metazoa,Chordata,Actinopteri,,Moronidae,Dicentrarchus,Dicentrarchus labrax,Eukaryota/Metazoa/Chordata/Actinopteri/NA/NA-subgroup-1,family,2,multi,98.3,98.3,2,family,Moronidae,92.4,94.2,8,3,94.2,gap,MiFish
Metazoa,Chordata,Actinopteri,,Menidae,Mene,Mene maculata,Eukaryota/Metazoa/Chordata/Actinopteri/NA/NA-subgroup-1,family,1,single,100,100,1,class,Actinopteri,61,88.8,5265,4306,88.8,gap,MiFish
Metazoa,Chordata,Actinopteri,,Polynemidae,Polydactylus,Polydactylus plebeius,Eukaryota/Metazoa/Chordata/Actinopteri/NA/NA-subgroup-1,family,1,single,100,100,1,family,Polynemidae,88.2,89.4,3,3,89.4,gap,MiFish
Metazoa,Chordata,Actinopteri,,Polynemidae,Polynemus,Polynemus paradiseus,Eukaryota/Metazoa/Chordata/Actinopteri/NA/NA-subgroup-1,family,1,single,100,100,1,genus,Polynemus,95.3,95.3,1,1,95.3,gap,MiFish
Metazoa,Chordata,Actinopteri,,Emmelichthyidae,Emmelichthys,Emmelichthys struhsakeri,Eukaryota/Metazoa/Chordata/Actinopteri/NA/NA-subgroup-1,family,1,single,100,100,1,class,Actinopteri,59.5,90.5,5265,4306,90.5,gap,MiFish
Metazoa,Chordata,Actinopteri,,Embiotocidae,Ditrema,Ditrema temminckii,Eukaryota/Metazoa/Chordata/Actinopteri/NA/NA-subgroup-1,family,1,single,100,100,1,family,Embiotocidae,89.9,93.5,4,4,93.5,gap,MiFish
Metazoa,Chordata,Actinopteri,,Monodactylidae,Monodactylus,Monodactylus argenteus,Eukaryota/Metazoa/Chordata/Actinopteri/NA/NA-subgroup-1,family,1,single,100,100,1,class,Actinopteri,59.1,91.1,5265,4306,91.1,gap,MiFish
Metazoa,Chordata,Actinopteri,,Malacanthidae,Hoplolatilus,Hoplolatilus cuniculus,Eukaryota/Metazoa/Chordata/Actinopteri/NA/NA-subgroup-1,family,1,single,100,100,1,class,Actinopteri,56.7,86.4,5262,4303,86.4,gap,MiFish
Metazoa,Chordata,Actinopteri,,Centropomidae,Lates,Lates japonicus,Eukaryota/Metazoa/Chordata/Actinopteri/NA/NA-subgroup-1,family,1,single,100,100,1,genus,Lates,93.5,93.5,2,2,93.5,gap,MiFish
Metazoa,Chordata,Actinopteri,,Plesiopidae,Plesiops,Plesiops nakaharae,Eukaryota/Metazoa/Chordata/Actinopteri/NA/NA-subgroup-1,family,1,single,100,100,1,class,Actinopteri,57.9,83.4,5265,4306,83.4,gap,MiFish
Metazoa,Chordata,Actinopteri,,Callanthiidae,Callanthias,Callanthias japonicus,Eukaryota/Metazoa/Chordata/Actinopteri/NA/NA-subgroup-1,family,1,single,100,100,1,class,Actinopteri,57.5,85.8,5265,4306,85.8,gap,MiFish
Metazoa,Chordata,Actinopteri,,Embiotocidae,Amphistichus,Amphistichus argenteus,Eukaryota/Metazoa/Chordata/Actinopteri/NA/NA-subgroup-1,family,1,single,100,100,1,family,Embiotocidae,89.3,92.9,4,4,92.9,gap,MiFish
Metazoa,Chordata,Actinopteri,,Embiotocidae,Rhacochilus,Rhacochilus vacca,Eukaryota/Metazoa/Chordata/Actinopteri/NA/NA-subgroup-1,family,1,single,100,100,1,family,Embiotocidae,92.9,97,4,4,97,gap,MiFish
Metazoa,Chordata,Actinopteri,,Embiotocidae,Embiotoca,Embiotoca jacksoni,Eukaryota/Metazoa/Chordata/Actinopteri/NA/NA-subgroup-1,family,1,single,100,100,1,family,Embiotocidae,92.3,97,4,4,97,gap,MiFish
Metazoa,Chordata,Actinopteri,,Moronidae,Morone,Morone chrysops,Eukaryota/Metazoa/Chordata/Actinopteri/NA/NA-subgroup-1,family,1,single,100,100,1,genus,Morone,94.8,97.1,3,2,97.1,gap,MiFish
Metazoa,Chordata,Actinopteri,,Centropomidae,Lates,Lates calcarifer,Eukaryota/Metazoa/Chordata/Actinopteri/NA/NA-subgroup-1,family,1,single,100,100,1,genus,Lates,90,93.5,2,2,93.5,gap,MiFish
Metazoa,Chordata,Actinopteri,,Malacanthidae,Branchiostegus,Branchiostegus japonicus,Eukaryota/Metazoa/Chordata/Actinopteri/NA/NA-subgroup-1,family,1,single,100,100,1,genus,Branchiostegus,99.4,99.4,2,2,99.4,gap,MiFish
Metazoa,Chordata,Actinopteri,,Malacanthidae,Branchiostegus,Branchiostegus albus,Eukaryota/Metazoa/Chordata/Actinopteri/NA/NA-subgroup-1,family,1,single,100,100,1,genus,Branchiostegus,99.4,100,2,2,100,on,MiFish
Metazoa,Chordata,Actinopteri,,Malacanthidae,Branchiostegus,Branchiostegus argentatus,Eukaryota/Metazoa/Chordata/Actinopteri/NA/NA-subgroup-1,family,1,single,100,100,1,genus,Branchiostegus,99.4,100,2,2,100,on,MiFish
Metazoa,Chordata,Actinopteri,,Embiotocidae,Cymatogaster,Cymatogaster aggregata,Eukaryota/Metazoa/Chordata/Actinopteri/NA/NA-subgroup-1,family,1,single,100,100,1,family,Embiotocidae,89.3,94,4,4,94,gap,MiFish
Metazoa,Chordata,Actinopteri,,Opistognathidae,Opistognathus,Opistognathus jacksoniensis,Eukaryota/Metazoa/Chordata/Actinopteri/NA/NA-subgroup-1,family,1,single,100,100,1,class,Actinopteri,58.1,91.2,5265,4306,91.2,gap,MiFish
Metazoa,Chordata,Actinopteri,,Moronidae,Dicentrarchus,Dicentrarchus punctatus,Eukaryota/Metazoa/Chordata/Actinopteri/NA/NA-subgroup-1,family,1,single,100,100,1,genus,Dicentrarchus,92.4,93.6,2,1,93.6,gap,MiFish
Metazoa,Chordata,Actinopteri,,Polynemidae,Polydactylus,Polydactylus sextarius,Eukaryota/Metazoa/Chordata/Actinopteri/NA/NA-subgroup-1,family,1,single,100,100,1,family,Polynemidae,83.7,89.4,3,3,89.4,gap,MiFish
Metazoa,Chordata,Actinopteri,,Polynemidae,Eleutheronema,Eleutheronema tetradactylum,Eukaryota/Metazoa/Chordata/Actinopteri/NA/NA-subgroup-1,family,1,single,100,100,1,family,Polynemidae,83.7,90.1,4,4,90.1,gap,MiFish
Metazoa,Chordata,Actinopteri,,Polynemidae,Polynemus,Polynemus dubius,Eukaryota/Metazoa/Chordata/Actinopteri/NA/NA-subgroup-1,family,1,single,100,100,1,genus,Polynemus,95.3,95.3,1,1,95.3,gap,MiFish
Metazoa,Chordata,Actinopteri,,Moronidae,Morone,Morone americana,Eukaryota/Metazoa/Chordata/Actinopteri/NA/NA-subgroup-1,family,1,single,100,100,1,genus,Morone,94.8,96.5,3,2,96.5,gap,MiFish
Metazoa,Chordata,Actinopteri,,Ambassidae,Ambassis,Ambassis gymnocephalus,Eukaryota/Metazoa/Chordata/Actinopteri/NA/NA-subgroup-1,family,1,single,100,100,1,genus,Ambassis,83.3,83.3,1,1,83.3,gap,MiFish
Metazoa,Chordata,Actinopteri,,Centropomidae,Lates,Lates niloticus,Eukaryota/Metazoa/Chordata/Actinopteri/NA/NA-subgroup-1,family,1,single,100,100,1,genus,Lates,90,93.5,2,2,93.5,gap,MiFish
Metazoa,Chordata,Actinopteri,,Centropomidae,Psammoperca,Psammoperca waigiensis,Eukaryota/Metazoa/Chordata/Actinopteri/NA/NA-subgroup-1,family,1,single,100,100,1,class,Actinopteri,60.6,83.4,5262,4303,83.4,gap,MiFish
Metazoa,Chordata,Actinopteri,,Ambassidae,Ambassis,Ambassis agassizii,Eukaryota/Metazoa/Chordata/Actinopteri/NA/NA-subgroup-1,family,1,single,100,100,1,class,Actinopteri,61.3,88.2,5264,4305,88.2,gap,MiFish
Metazoa,Chordata,Actinopteri,,Pomacentridae,Amphiprion,Amphiprion percula,Eukaryota/Metazoa/Chordata/Actinopteri/NA/NA-subgroup-2,family,2,multi,98.8,98.8,2,genus,Amphiprion,93.5,100,26,11,100,overlap,MiFish
Metazoa,Chordata,Actinopteri,,Pomacentridae,Amphiprion,Amphiprion polymnus,Eukaryota/Metazoa/Chordata/Actinopteri/NA/NA-subgroup-2,family,2,multi,98.2,98.2,2,genus,Amphiprion,93.5,97.6,26,11,97.6,gap,MiFish
Metazoa,Chordata,Actinopteri,,Scatophagidae,Selenotoca,Selenotoca multifasciata,Eukaryota/Metazoa/Chordata/Actinopteri/NA/NA-subgroup-2,family,2,multi,98.3,98.3,2,family,Scatophagidae,89,90.8,8,1,90.8,gap,MiFish
Metazoa,Chordata,Actinopteri,,Siganidae,Siganus,Siganus canaliculatus,Eukaryota/Metazoa/Chordata/Actinopteri/NA/NA-subgroup-2,family,2,multi,94.2,94.2,2,genus,Siganus,92.4,100,14,7,100,overlap,MiFish
Metazoa,Chordata,Actinopteri,,Pomacentridae,Amblyglyphidodon,Amblyglyphidodon aureus,Eukaryota/Metazoa/Chordata/Actinopteri/NA/NA-subgroup-2,family,2,multi,97.6,97.6,2,genus,Amblyglyphidodon,95.3,100,8,4,100,overlap,MiFish
Metazoa,Chordata,Actinopteri,,Pomacentridae,Amphiprion,Amphiprion clarkii,Eukaryota/Metazoa/Chordata/Actinopteri/NA/NA-subgroup-2,family,2,multi,99.4,99.4,2,genus,Amphiprion,94.7,100,26,11,100,overlap,MiFish
Metazoa,Chordata,Actinopteri,,Pomacentridae,Mecaenichthys,Mecaenichthys immaculatus,Eukaryota/Metazoa/Chordata/Actinopteri/NA/NA-subgroup-2,family,2,multi,97.6,97.6,2,family,Pomacentridae,70.5,92.9,326,150,92.9,gap,MiFish
Metazoa,Chordata,Actinopteri,,Pomacentridae,Parma,Parma oligolepis,Eukaryota/Metazoa/Chordata/Actinopteri/NA/NA-subgroup-2,family,2,multi,89.4,89.4,2,genus,Parma,88.8,98.2,2,1,98.2,overlap,MiFish
Metazoa,Chordata,Actinopteri,,Pomacentridae,Plectroglyphidodon,Plectroglyphidodon lacrymatus,Eukaryota/Metazoa/Chordata/Actinopteri/NA/NA-subgroup-2,family,2,multi,99.4,99.4,2,family,Pomacentridae,73.3,90.2,322,148,90.2,gap,MiFish
Metazoa,Chordata,Actinopteri,,Pomacentridae,Premnas,Premnas biaculeatus,Eukaryota/Metazoa/Chordata/Actinopteri/NA/NA-subgroup-2,family,2,multi,99.4,99.4,2,family,Pomacentridae,67.2,96.4,326,150,96.4,gap,MiFish
Metazoa,Chordata,Actinopteri,,Pomacentridae,Stegastes,Stegastes adustus,Eukaryota/Metazoa/Chordata/Actinopteri/NA/NA-subgroup-2,family,2,multi,99.4,99.4,2,genus,Stegastes,78.7,100,28,14,100,overlap,MiFish
Metazoa,Chordata,Actinopteri,,Pomacentridae,Chrysiptera,Chrysiptera rollandi,Eukaryota/Metazoa/Chordata/Actinopteri/NA/NA-subgroup-2,family,2,multi,97.6,97.6,2,genus,Chrysiptera,86,96.4,32,14,96.4,gap,MiFish
Metazoa,Chordata,Actinopteri,,Scatophagidae,Scatophagus,Scatophagus argus,Eukaryota/Metazoa/Chordata/Actinopteri/NA/NA-subgroup-2,family,4,multi,97.1,99.4,12,family,Scatophagidae,89,90.8,8,1,90.8,gap,MiFish
Metazoa,Chordata,Actinopteri,,Pomacanthidae,Pygoplites,Pygoplites diacanthus,Eukaryota/Metazoa/Chordata/Actinopteri/NA/NA-subgroup-2,family,2,multi,99.4,99.4,2,family,Pomacanthidae,82.2,91.7,78,37,91.7,gap,MiFish
Metazoa,Chordata,Actinopteri,,Sciaenidae,Larimichthys,Larimichthys crocea,Eukaryota/Metazoa/Chordata/Actinopteri/NA/NA-subgroup-2,family,2,multi,99.4,99.4,2,family,Sciaenidae,77.5,95.8,64,27,95.8,gap,MiFish
Metazoa,Chordata,Actinopteri,,Pomacentridae,Abudefduf,Abudefduf bengalensis,Eukaryota/Metazoa/Chordata/Actinopteri/NA/NA-subgroup-2,family,2,multi,99.4,99.4,2,genus,Abudefduf,84.8,98.2,22,11,98.2,gap,MiFish
Metazoa,Chordata,Actinopteri,,Pomacentridae,Chromis,Chromis viridis,Eukaryota/Metazoa/Chordata/Actinopteri/NA/NA-subgroup-2,family,2,multi,94.7,94.7,2,genus,Chromis,88.8,100,50,25,100,overlap,MiFish
Metazoa,Chordata,Actinopteri,,Pomacentridae,Chrysiptera,Chrysiptera rex,Eukaryota/Metazoa/Chordata/Actinopteri/NA/NA-subgroup-2,family,2,multi,97.6,97.6,2,genus,Chrysiptera,84.8,95.8,32,14,95.8,gap,MiFish
Metazoa,Chordata,Actinopteri,,Sciaenidae,Collichthys,Collichthys niveatus,Eukaryota/Metazoa/Chordata/Actinopteri/NA/NA-subgroup-2,family,2,multi,95.2,95.2,2,family,Sciaenidae,78.2,100,64,27,100,overlap,MiFish
Metazoa,Chordata,Actinopteri,,Pomacentridae,Chrysiptera,Chrysiptera biocellata,Eukaryota/Metazoa/Chordata/Actinopteri/NA/NA-subgroup-2,family,2,multi,92.3,92.3,2,genus,Chrysiptera,86,100,32,14,100,overlap,MiFish
Metazoa,Chordata,Actinopteri,,Sciaenidae,Johnius,Johnius belangerii,Eukaryota/Metazoa/Chordata/Actinopteri/NA/NA-subgroup-2,family,2,multi,84.6,84.6,2,genus,Johnius,74.3,100,12,5,100,overlap,MiFish
Metazoa,Chordata,Actinopteri,,Sciaenidae,Protonibea,Protonibea diacanthus,Eukaryota/Metazoa/Chordata/Actinopteri/NA/NA-subgroup-2,family,2,multi,99.4,99.4,2,family,Sciaenidae,79.4,91.7,66,28,91.7,gap,MiFish
Metazoa,Chordata,Actinopteri,,Sciaenidae,Nibea,Nibea coibor,Eukaryota/Metazoa/Chordata/Actinopteri/NA/NA-subgroup-2,family,2,multi,97,97,2,family,Sciaenidae,77.5,100,60,25,100,overlap,MiFish
Metazoa,Chordata,Actinopteri,,Pomacanthidae,Centropyge,Centropyge interrupta,Eukaryota/Metazoa/Chordata/Actinopteri/NA/NA-subgroup-2,family,2,multi,88.2,88.2,2,family,Pomacanthidae,81.7,100,44,21,100,overlap,MiFish
Metazoa,Chordata,Actinopteri,,Pomacanthidae,Centropyge,Centropyge flavissima,Eukaryota/Metazoa/Chordata/Actinopteri/NA/NA-subgroup-2,family,2,multi,97.6,97.6,2,genus,Centropyge,86.3,100,34,16,100,overlap,MiFish
Metazoa,Chordata,Actinopteri,,Sciaenidae,Johnius,Johnius borneensis,Eukaryota/Metazoa/Chordata/Actinopteri/NA/NA-subgroup-2,family,2,multi,74.3,74.3,2,class,Actinopteri,50,94.7,10462,4278,94.7,overlap,MiFish
Metazoa,Chordata,Actinopteri,,Pomacentridae,Amphiprion,Amphiprion ephippium,Eukaryota/Metazoa/Chordata/Actinopteri/NA/NA-subgroup-2,family,1,single,100,100,1,genus,Amphiprion,94.6,98.2,14,11,98.2,gap,MiFish
Metazoa,Chordata,Actinopteri,,Pomacentridae,Amphiprion,Amphiprion sebae,Eukaryota/Metazoa/Chordata/Actinopteri/NA/NA-subgroup-2,family,1,single,100,100,1,genus,Amphiprion,94.1,99.4,14,11,99.4,gap,MiFish
Metazoa,Chordata,Actinopteri,,Pomacentridae,Abudefduf,Abudefduf sexfasciatus,Eukaryota/Metazoa/Chordata/Actinopteri/NA/NA-subgroup-2,family,1,single,100,100,1,genus,Abudefduf,85.4,100,12,11,100,on,MiFish
Metazoa,Chordata,Actinopteri,,Pomacentridae,Chromis,Chromis cyanea,Eukaryota/Metazoa/Chordata/Actinopteri/NA/NA-subgroup-2,family,1,single,100,100,1,genus,Chromis,87.7,94.2,26,25,94.2,gap,MiFish
Metazoa,Chordata,Actinopteri,,Pomacentridae,Chromis,Chromis iomelas,Eukaryota/Metazoa/Chordata/Actinopteri/NA/NA-subgroup-2,family,1,single,100,100,1,genus,Chromis,89,97.1,26,25,97.1,gap,MiFish
Metazoa,Chordata,Actinopteri,,Sciaenidae,Nibea,Nibea mitsukurii,Eukaryota/Metazoa/Chordata/Actinopteri/NA/NA-subgroup-2,family,1,single,100,100,1,genus,Nibea,87.6,98.2,4,3,98.2,gap,MiFish
Metazoa,Chordata,Actinopteri,,Pomacanthidae,Centropyge,Centropyge loricula,Eukaryota/Metazoa/Chordata/Actinopteri/NA/NA-subgroup-2,family,1,single,100,100,1,genus,Centropyge,82.8,98.2,18,16,98.2,gap,MiFish
Metazoa,Chordata,Actinopteri,,Pomacanthidae,Chaetodontoplus,Chaetodontoplus septentrionalis,Eukaryota/Metazoa/Chordata/Actinopteri/NA/NA-subgroup-2,family,1,single,100,100,1,genus,Chaetodontoplus,91.1,97,2,2,97,gap,MiFish
Metazoa,Chordata,Actinopteri,,Pomacentridae,Abudefduf,Abudefduf vaigiensis,Eukaryota/Metazoa/Chordata/Actinopteri/NA/NA-subgroup-2,family,1,single,100,100,1,genus,Abudefduf,85.4,100,12,11,100,on,MiFish
Metazoa,Chordata,Actinopteri,,Siganidae,Siganus,Siganus unimaculatus,Eukaryota/Metazoa/Chordata/Actinopteri/NA/NA-subgroup-2,family,1,single,100,100,1,genus,Siganus,92.4,100,8,7,100,on,MiFish
Metazoa,Chordata,Actinopteri,,Toxotidae,Toxotes,Toxotes chatareus,Eukaryota/Metazoa/Chordata/Actinopteri/NA/NA-subgroup-2,family,1,single,100,100,1,class,Actinopteri,59.9,91.9,5265,4306,91.9,gap,MiFish
Metazoa,Chordata,Actinopteri,,Sphyraenidae,Sphyraena,Sphyraena barracuda,Eukaryota/Metazoa/Chordata/Actinopteri/NA/NA-subgroup-2,family,1,single,100,100,1,genus,Sphyraena,79.1,100,2,2,100,on,MiFish
Metazoa,Chordata,Actinopteri,,Pseudochromidae,Labracinus,Labracinus cyclophthalmus,Eukaryota/Metazoa/Chordata/Actinopteri/NA/NA-subgroup-2,family,1,single,100,100,1,class,Actinopteri,58,86.1,5263,4304,86.1,gap,MiFish
Metazoa,Chordata,Actinopteri,,Sphyraenidae,Sphyraena,Sphyraena japonica,Eukaryota/Metazoa/Chordata/Actinopteri/NA/NA-subgroup-2,family,1,single,100,100,1,class,Actinopteri,58.1,80,5263,4304,80,gap,MiFish
Metazoa,Chordata,Actinopteri,,Sillaginidae,Sillago,Sillago japonica,Eukaryota/Metazoa/Chordata/Actinopteri/NA/NA-subgroup-2,family,1,single,100,100,1,genus,Sillago,79.9,85.8,6,6,85.8,gap,MiFish
Metazoa,Chordata,Actinopteri,,Pomacentridae,Dischistodus,Dischistodus chrysopoecilus,Eukaryota/Metazoa/Chordata/Actinopteri/NA/NA-subgroup-2,family,1,single,100,100,1,genus,Dischistodus,92.3,97,4,4,97,gap,MiFish
Metazoa,Chordata,Actinopteri,,Pomacentridae,Amblyglyphidodon,Amblyglyphidodon leucogaster,Eukaryota/Metazoa/Chordata/Actinopteri/NA/NA-subgroup-2,family,1,single,100,100,1,genus,Amblyglyphidodon,94.7,96.4,5,4,96.4,gap,MiFish
Metazoa,Chordata,Actinopteri,,Pomacentridae,Abudefduf,Abudefduf saxatilis,Eukaryota/Metazoa/Chordata/Actinopteri/NA/NA-subgroup-2,family,1,single,100,100,1,genus,Abudefduf,86,99.4,12,11,99.4,gap,MiFish
Metazoa,Chordata,Actinopteri,,Sciaenidae,Plagioscion,Plagioscion sp. BLS-2003,Eukaryota/Metazoa/Chordata/Actinopteri/NA/NA-subgroup-2,family,1,single,100,100,1,family,Sciaenidae,77.5,92.9,34,28,92.9,gap,MiFish
Metazoa,Chordata,Actinopteri,,Siganidae,Siganus,Siganus doliatus,Eukaryota/Metazoa/Chordata/Actinopteri/NA/NA-subgroup-2,family,1,single,100,100,1,genus,Siganus,94.2,99.4,8,7,99.4,gap,MiFish
Metazoa,Chordata,Actinopteri,,Siganidae,Siganus,Siganus fuscescens,Eukaryota/Metazoa/Chordata/Actinopteri/NA/NA-subgroup-2,family,1,single,100,100,1,genus,Siganus,92.4,100,8,7,100,on,MiFish
Metazoa,Chordata,Actinopteri,,Pomacanthidae,Chaetodontoplus,Chaetodontoplus mesoleucus,Eukaryota/Metazoa/Chordata/Actinopteri/NA/NA-subgroup-2,family,1,single,100,100,1,genus,Chaetodontoplus,91.1,91.7,2,2,91.7,gap,MiFish
Metazoa,Chordata,Actinopteri,,Pomacanthidae,Pomacanthus,Pomacanthus arcuatus,Eukaryota/Metazoa/Chordata/Actinopteri/NA/NA-subgroup-2,family,1,single,100,100,1,genus,Pomacanthus,89.5,93,2,2,93,gap,MiFish
Metazoa,Chordata,Actinopteri,,Pomacanthidae,Centropyge,Centropyge aurantia,Eukaryota/Metazoa/Chordata/Actinopteri/NA/NA-subgroup-2,family,1,single,100,100,1,family,Pomacanthidae,84,94.7,22,21,94.7,gap,MiFish
Metazoa,Chordata,Actinopteri,,Pomacanthidae,Holacanthus,Holacanthus bermudensis,Eukaryota/Metazoa/Chordata/Actinopteri/NA/NA-subgroup-2,family,1,single,100,100,1,genus,Holacanthus,94.1,100,5,5,100,on,MiFish
Metazoa,Chordata,Actinopteri,,Pomacentridae,Abudefduf,Abudefduf hoefleri,Eukaryota/Metazoa/Chordata/Actinopteri/NA/NA-subgroup-2,family,1,single,100,100,1,genus,Abudefduf,86,99.4,12,11,99.4,gap,MiFish
Metazoa,Chordata,Actinopteri,,Pomacentridae,Abudefduf,Abudefduf luridus,Eukaryota/Metazoa/Chordata/Actinopteri/NA/NA-subgroup-2,family,1,single,100,100,1,family,Pomacentridae,69.5,94.2,152,139,94.2,gap,MiFish
Metazoa,Chordata,Actinopteri,,Pomacentridae,Abudefduf,Abudefduf notatus,Eukaryota/Metazoa/Chordata/Actinopteri/NA/NA-subgroup-2,family,1,single,100,100,1,genus,Abudefduf,87.2,97.6,12,11,97.6,gap,MiFish
Metazoa,Chordata,Actinopteri,,Pomacentridae,Abudefduf,Abudefduf septemfasciatus,Eukaryota/Metazoa/Chordata/Actinopteri/NA/NA-subgroup-2,family,1,single,100,100,1,genus,Abudefduf,87.7,98.2,12,11,98.2,gap,MiFish
Metazoa,Chordata,Actinopteri,,Pomacentridae,Abudefduf,Abudefduf sordidus,Eukaryota/Metazoa/Chordata/Actinopteri/NA/NA-subgroup-2,family,1,single,100,100,1,genus,Abudefduf,87.1,98.2,12,11,98.2,gap,MiFish
Metazoa,Chordata,Actinopteri,,Pomacentridae,Abudefduf,Abudefduf taurus,Eukaryota/Metazoa/Chordata/Actinopteri/NA/NA-subgroup-2,family,1,single,100,100,1,genus,Abudefduf,88.3,95.3,12,11,95.3,gap,MiFish
Metazoa,Chordata,Actinopteri,,Pomacentridae,Abudefduf,Abudefduf whitleyi,Eukaryota/Metazoa/Chordata/Actinopteri/NA/NA-subgroup-2,family,1,single,100,100,1,genus,Abudefduf,84.8,98.2,12,11,98.2,gap,MiFish
Metazoa,Chordata,Actinopteri,,Pomacentridae,Acanthochromis,Acanthochromis polyacanthus,Eukaryota/Metazoa/Chordata/Actinopteri/NA/NA-subgroup-2,family,1,single,100,100,1,family,Pomacentridae,68.2,97,164,150,97,gap,MiFish
Metazoa,Chordata,Actinopteri,,Pomacentridae,Amblyglyphidodon,Amblyglyphidodon curacao,Eukaryota/Metazoa/Chordata/Actinopteri/NA/NA-subgroup-2,family,1,single,100,100,1,genus,Amblyglyphidodon,95.9,100,5,4,100,on,MiFish
Metazoa,Chordata,Actinopteri,,Pomacentridae,Amblypomacentrus,Amblypomacentrus clarus,Eukaryota/Metazoa/Chordata/Actinopteri/NA/NA-subgroup-2,family,1,single,100,100,1,family,Pomacentridae,66.2,94.1,164,150,94.1,gap,MiFish
Metazoa,Chordata,Actinopteri,,Pomacentridae,Amphiprion,Amphiprion frenatus,Eukaryota/Metazoa/Chordata/Actinopteri/NA/NA-subgroup-2,family,1,single,100,100,1,genus,Amphiprion,94.6,99.4,14,11,99.4,gap,MiFish
Metazoa,Chordata,Actinopteri,,Pomacentridae,Amphiprion,Amphiprion melanopus,Eukaryota/Metazoa/Chordata/Actinopteri/NA/NA-subgroup-2,family,1,single,100,100,1,genus,Amphiprion,94.6,99.4,14,11,99.4,gap,MiFish
Metazoa,Chordata,Actinopteri,,Pomacentridae,Amphiprion,Amphiprion ocellaris,Eukaryota/Metazoa/Chordata/Actinopteri/NA/NA-subgroup-2,family,1,single,100,100,1,genus,Amphiprion,93.5,100,14,11,100,on,MiFish
Metazoa,Chordata,Actinopteri,,Pomacentridae,Amphiprion,Amphiprion perideraion,Eukaryota/Metazoa/Chordata/Actinopteri/NA/NA-subgroup-2,family,1,single,100,100,1,genus,Amphiprion,95.2,100,14,11,100,on,MiFish
Metazoa,Chordata,Actinopteri,,Pomacentridae,Amphiprion,Amphiprion sandaracinos,Eukaryota/Metazoa/Chordata/Actinopteri/NA/NA-subgroup-2,family,1,single,100,100,1,genus,Amphiprion,95.2,100,14,11,100,on,MiFish
Metazoa,Chordata,Actinopteri,,Pomacentridae,Azurina,Azurina hirundo,Eukaryota/Metazoa/Chordata/Actinopteri/NA/NA-subgroup-2,family,1,single,100,100,1,family,Pomacentridae,70.6,98.8,164,150,98.8,gap,MiFish
Metazoa,Chordata,Actinopteri,,Pomacentridae,Cheiloprion,Cheiloprion labiatus,Eukaryota/Metazoa/Chordata/Actinopteri/NA/NA-subgroup-2,family,1,single,100,100,1,family,Pomacentridae,69.2,95.2,164,150,95.2,gap,MiFish
Metazoa,Chordata,Actinopteri,,Pomacentridae,Chromis,Chromis alpha,Eukaryota/Metazoa/Chordata/Actinopteri/NA/NA-subgroup-2,family,1,single,100,100,1,genus,Chromis,88.9,95.9,26,25,95.9,gap,MiFish
Metazoa,Chordata,Actinopteri,,Pomacentridae,Chromis,Chromis amboinensis,Eukaryota/Metazoa/Chordata/Actinopteri/NA/NA-subgroup-2,family,1,single,100,100,1,genus,Chromis,88.8,100,26,25,100,on,MiFish
Metazoa,Chordata,Actinopteri,,Pomacentridae,Chromis,Chromis analis,Eukaryota/Metazoa/Chordata/Actinopteri/NA/NA-subgroup-2,family,1,single,100,100,1,genus,Chromis,89.6,95.3,26,25,95.3,gap,MiFish
Metazoa,Chordata,Actinopteri,,Pomacentridae,Chromis,Chromis atripectoralis,Eukaryota/Metazoa/Chordata/Actinopteri/NA/NA-subgroup-2,family,1,single,100,100,1,genus,Chromis,89.4,100,26,25,100,on,MiFish
Metazoa,Chordata,Actinopteri,,Pomacentridae,Chromis,Chromis chromis,Eukaryota/Metazoa/Chordata/Actinopteri/NA/NA-subgroup-2,family,1,single,100,100,1,genus,Chromis,91.2,98.2,26,25,98.2,gap,MiFish
Metazoa,Chordata,Actinopteri,,Pomacentridae,Chromis,Chromis margaritifer,Eukaryota/Metazoa/Chordata/Actinopteri/NA/NA-subgroup-2,family,1,single,100,100,1,genus,Chromis,89.5,100,26,25,100,on,MiFish
Metazoa,Chordata,Actinopteri,,Pomacentridae,Chromis,Chromis multilineata,Eukaryota/Metazoa/Chordata/Actinopteri/NA/NA-subgroup-2,family,1,single,100,100,1,family,Pomacentridae,70.1,98.8,138,125,98.8,gap,MiFish
