query.kingdom,query.phylum,query.class,query.order,query.family,query.genus,query.species,query.group,query.group.rank,nVariants,variant.type,intra.minP,intra.maxP,intra.nPairs,inter.rank,inter.taxa,inter.minP,inter.maxP,inter.nPairs,nTargetSpecies,closest.interspecies,MG.type,primer
Metazoa,Chordata,Actinopteri,Cypriniformes,Catostomidae,Erimyzon,Erimyzon oblongus,Eukaryota/Metazoa/Chordata/Actinopteri/Cypriniformes/Cypriniformes-subgroup-1,family,2,multi,98.4,98.4,2,family,Catostomidae,75,92.3,44,17,92.3,gap,teleo
Metazoa,Chordata,Actinopteri,Cypriniformes,Catostomidae,Minytrema,Minytrema melanops,Eukaryota/Metazoa/Chordata/Actinopteri/Cypriniformes/Cypriniformes-subgroup-1,family,3,multi,95.4,98.5,6,family,Catostomidae,81.5,95.3,63,17,95.3,gap,teleo
Metazoa,Chordata,Actinopteri,Cypriniformes,Catostomidae,Thoburnia,Thoburnia rhothoeca,Eukaryota/Metazoa/Chordata/Actinopteri/Cypriniformes/Cypriniformes-subgroup-1,family,2,multi,93.8,93.8,2,family,Catostomidae,82.8,100,44,17,100,overlap,teleo
Metazoa,Chordata,Actinopteri,Cypriniformes,Catostomidae,Hypentelium,Hypentelium nigricans,Eukaryota/Metazoa/Chordata/Actinopteri/Cypriniformes/Cypriniformes-subgroup-1,family,2,multi,98.4,98.4,2,family,Catostomidae,81.2,96.9,44,17,96.9,gap,teleo
Metazoa,Chordata,Actinopteri,Cypriniformes,Botiidae,Chromobotia,Chromobotia macracanthus,Eukaryota/Metazoa/Chordata/Actinopteri/Cypriniformes/Cypriniformes-subgroup-1,family,2,multi,96.9,96.9,2,order,Cypriniformes,59.4,84.4,1606,629,84.4,gap,teleo
Metazoa,Chordata,Actinopteri,Cypriniformes,Cobitidae,Misgurnus,Misgurnus anguillicaudatus,Eukaryota/Metazoa/Chordata/Actinopteri/Cypriniformes/Cypriniformes-subgroup-1,family,10,multi,79,98.4,90,family,Cobitidae,70.1,100,600,46,100,overlap,teleo
Metazoa,Chordata,Actinopteri,Cypriniformes,Catostomidae,Myxocyprinus,Myxocyprinus asiaticus,Eukaryota/Metazoa/Chordata/Actinopteri/Cypriniformes/Cypriniformes-subgroup-1,family,2,multi,96.9,96.9,2,family,Catostomidae,75,95.3,44,17,95.3,gap,teleo
Metazoa,Chordata,Actinopteri,Cypriniformes,Cobitidae,Lepidocephalichthys,Lepidocephalichthys guntea,Eukaryota/Metazoa/Chordata/Actinopteri/Cypriniformes/Cypriniformes-subgroup-1,family,2,multi,76.2,76.2,2,genus,Lepidocephalichthys,75.8,92.1,8,4,92.1,overlap,teleo
Metazoa,Chordata,Actinopteri,Cypriniformes,Cobitidae,Cobitis,Cobitis takatsuensis,Eukaryota/Metazoa/Chordata/Actinopteri/Cypriniformes/Cypriniformes-subgroup-1,family,2,multi,90.3,90.3,2,family,Cobitidae,72.6,93.7,106,35,93.7,overlap,teleo
Metazoa,Chordata,Actinopteri,Cypriniformes,Botiidae,Syncrossus,Syncrossus beauforti,Eukaryota/Metazoa/Chordata/Actinopteri/Cypriniformes/Cypriniformes-subgroup-1,family,2,multi,96.9,96.9,2,genus,Syncrossus,78.5,100,10,5,100,overlap,teleo
Metazoa,Chordata,Actinopteri,Cypriniformes,Balitoridae,Sinogastromyzon,Sinogastromyzon puliensis,Eukaryota/Metazoa/Chordata/Actinopteri/Cypriniformes/Cypriniformes-subgroup-1,family,2,multi,96.9,96.9,2,genus,Sinogastromyzon,96.9,100,8,4,100,overlap,teleo
Metazoa,Chordata,Actinopteri,Cypriniformes,Botiidae,Parabotia,Parabotia fasciatus,Eukaryota/Metazoa/Chordata/Actinopteri/Cypriniformes/Cypriniformes-subgroup-1,family,2,multi,98.5,98.5,2,family,Botiidae,65.6,100,70,32,100,overlap,teleo
Metazoa,Chordata,Actinopteri,Cypriniformes,Balitoridae,Homalosoma,Homalosoma hainanensis,Eukaryota/Metazoa/Chordata/Actinopteri/Cypriniformes/Cypriniformes-subgroup-1,family,2,multi,98.4,98.4,2,order,Cypriniformes,60.3,98.4,1642,644,98.4,on,teleo
Metazoa,Chordata,Actinopteri,Cypriniformes,Cobitidae,Paramisgurnus,Paramisgurnus dabryanus,Eukaryota/Metazoa/Chordata/Actinopteri/Cypriniformes/Cypriniformes-subgroup-1,family,6,multi,83.9,100,30,family,Cobitidae,70.1,100,414,50,100,overlap,teleo
Metazoa,Chordata,Actinopteri,Cypriniformes,Cobitidae,Cobitis,Cobitis minamorii,Eukaryota/Metazoa/Chordata/Actinopteri/Cypriniformes/Cypriniformes-subgroup-1,family,2,multi,98.4,98.4,2,genus,Cobitis,82.3,100,40,15,100,overlap,teleo
Metazoa,Chordata,Actinopteri,Cypriniformes,Cobitidae,Misgurnus,Misgurnus mizolepis,Eukaryota/Metazoa/Chordata/Actinopteri/Cypriniformes/Cypriniformes-subgroup-1,family,2,multi,85.5,85.5,2,family,Cobitidae,73.1,100,120,46,100,overlap,teleo
Metazoa,Chordata,Actinopteri,Cypriniformes,Cobitidae,Cobitis,Cobitis sinensis,Eukaryota/Metazoa/Chordata/Actinopteri/Cypriniformes/Cypriniformes-subgroup-1,family,2,multi,93.7,93.7,2,genus,Cobitis,74.6,100,40,15,100,overlap,teleo
Metazoa,Chordata,Actinopteri,Cypriniformes,Acheilognathidae,Acheilognathus,Acheilognathus imberbis,Eukaryota/Metazoa/Chordata/Actinopteri/Cypriniformes/Cypriniformes-subgroup-1,family,2,multi,81.2,81.2,2,family,Acheilognathidae,81.2,100,60,17,100,overlap,teleo
Metazoa,Chordata,Actinopteri,Cypriniformes,Botiidae,Parabotia,Parabotia banarescui,Eukaryota/Metazoa/Chordata/Actinopteri/Cypriniformes/Cypriniformes-subgroup-1,family,2,multi,97,97,2,family,Botiidae,64.6,100,70,32,100,overlap,teleo
Metazoa,Chordata,Actinopteri,Cypriniformes,Cobitidae,Sabanejewia,Sabanejewia balcanica,Eukaryota/Metazoa/Chordata/Actinopteri/Cypriniformes/Cypriniformes-subgroup-1,family,2,multi,98.4,98.4,2,genus,Sabanejewia,98.4,100,2,1,100,overlap,teleo
Metazoa,Chordata,Actinopteri,Cypriniformes,Botiidae,Leptobotia,Leptobotia microphthalma,Eukaryota/Metazoa/Chordata/Actinopteri/Cypriniformes/Cypriniformes-subgroup-1,family,2,multi,98.5,98.5,2,genus,Leptobotia,93.9,100,12,6,100,overlap,teleo
Metazoa,Chordata,Actinopteri,Cypriniformes,Cobitidae,,Misgurnus anguillicaudatus x Paramisgurnus dabryanus,Eukaryota/Metazoa/Chordata/Actinopteri/Cypriniformes/Cypriniformes-subgroup-1,family,2,multi,83.9,83.9,2,family,Cobitidae,71.6,100,146,50,100,overlap,teleo
Metazoa,Chordata,Actinopteri,Cypriniformes,Acheilognathidae,Acheilognathus,Acheilognathus barbatulus,Eukaryota/Metazoa/Chordata/Actinopteri/Cypriniformes/Cypriniformes-subgroup-1,family,1,single,100,100,1,order,Cypriniformes,58.7,90.6,779,626,90.6,gap,teleo
Metazoa,Chordata,Actinopteri,Cypriniformes,Acheilognathidae,Acheilognathus,Acheilognathus longipinnis,Eukaryota/Metazoa/Chordata/Actinopteri/Cypriniformes/Cypriniformes-subgroup-1,family,1,single,100,100,1,order,Cypriniformes,57.8,93.8,779,626,93.8,gap,teleo
Metazoa,Chordata,Actinopteri,Cypriniformes,Acheilognathidae,Rhodeus,Rhodeus amarus,Eukaryota/Metazoa/Chordata/Actinopteri/Cypriniformes/Cypriniformes-subgroup-1,family,1,single,100,100,1,genus,Rhodeus,84.4,96.9,19,10,96.9,gap,teleo
Metazoa,Chordata,Actinopteri,Cypriniformes,Catostomidae,Cycleptus,Cycleptus elongatus,Eukaryota/Metazoa/Chordata/Actinopteri/Cypriniformes/Cypriniformes-subgroup-1,family,1,single,100,100,1,family,Catostomidae,82.8,95.3,23,17,95.3,gap,teleo
Metazoa,Chordata,Actinopteri,Cypriniformes,Catostomidae,Carpiodes,Carpiodes carpio,Eukaryota/Metazoa/Chordata/Actinopteri/Cypriniformes/Cypriniformes-subgroup-1,family,1,single,100,100,1,family,Catostomidae,81.2,98.4,23,17,98.4,gap,teleo
Metazoa,Chordata,Actinopteri,Cypriniformes,Catostomidae,Catostomus,Catostomus commersonii,Eukaryota/Metazoa/Chordata/Actinopteri/Cypriniformes/Cypriniformes-subgroup-1,family,1,single,100,100,1,family,Catostomidae,84.4,100,22,16,100,on,teleo
Metazoa,Chordata,Actinopteri,Cypriniformes,Acheilognathidae,Acheilognathus,Acheilognathus typus,Eukaryota/Metazoa/Chordata/Actinopteri/Cypriniformes/Cypriniformes-subgroup-1,family,1,single,100,100,1,order,Cypriniformes,59.7,93.8,779,626,93.8,gap,teleo
Metazoa,Chordata,Actinopteri,Cypriniformes,Cobitidae,Acantopsis,Acantopsis choirorhynchos,Eukaryota/Metazoa/Chordata/Actinopteri/Cypriniformes/Cypriniformes-subgroup-1,family,1,single,100,100,1,family,Cobitidae,68.7,88.7,74,50,88.7,gap,teleo
Metazoa,Chordata,Actinopteri,Cypriniformes,Balitoridae,Pseudohomaloptera,Pseudohomaloptera leonardi,Eukaryota/Metazoa/Chordata/Actinopteri/Cypriniformes/Cypriniformes-subgroup-1,family,1,single,100,100,1,order,Cypriniformes,59.4,95.3,821,644,95.3,gap,teleo
Metazoa,Chordata,Actinopteri,Cypriniformes,Cobitidae,Pangio,Pangio anguillaris,Eukaryota/Metazoa/Chordata/Actinopteri/Cypriniformes/Cypriniformes-subgroup-1,family,1,single,100,100,1,genus,Pangio,87.1,98.4,4,4,98.4,gap,teleo
Metazoa,Chordata,Actinopteri,Cypriniformes,Botiidae,Leptobotia,Leptobotia mantschurica,Eukaryota/Metazoa/Chordata/Actinopteri/Cypriniformes/Cypriniformes-subgroup-1,family,1,single,100,100,1,family,Botiidae,66.2,100,31,27,100,on,teleo
Metazoa,Chordata,Actinopteri,Cypriniformes,Cobitidae,Misgurnus,Misgurnus nikolskyi,Eukaryota/Metazoa/Chordata/Actinopteri/Cypriniformes/Cypriniformes-subgroup-1,family,1,single,100,100,1,genus,Misgurnus,74.6,96.9,14,4,96.9,gap,teleo
Metazoa,Chordata,Actinopteri,Cypriniformes,Catostomidae,Ictiobus,Ictiobus bubalus,Eukaryota/Metazoa/Chordata/Actinopteri/Cypriniformes/Cypriniformes-subgroup-1,family,1,single,100,100,1,genus,Ictiobus,100,100,1,1,100,on,teleo
Metazoa,Chordata,Actinopteri,Cypriniformes,Catostomidae,Catostomus,Catostomus catostomus,Eukaryota/Metazoa/Chordata/Actinopteri/Cypriniformes/Cypriniformes-subgroup-1,family,1,single,100,100,1,family,Catostomidae,84.4,98.4,22,16,98.4,gap,teleo
Metazoa,Chordata,Actinopteri,Cypriniformes,Catostomidae,Xyrauchen,Xyrauchen texanus,Eukaryota/Metazoa/Chordata/Actinopteri/Cypriniformes/Cypriniformes-subgroup-1,family,1,single,100,100,1,family,Catostomidae,84.4,100,23,17,100,on,teleo
Metazoa,Chordata,Actinopteri,Cypriniformes,Catostomidae,Moxostoma,Moxostoma anisurum,Eukaryota/Metazoa/Chordata/Actinopteri/Cypriniformes/Cypriniformes-subgroup-1,family,1,single,100,100,1,genus,Moxostoma,90.6,95.3,5,5,95.3,gap,teleo
Metazoa,Chordata,Actinopteri,Cypriniformes,Catostomidae,Moxostoma,Moxostoma carinatum,Eukaryota/Metazoa/Chordata/Actinopteri/Cypriniformes/Cypriniformes-subgroup-1,family,1,single,100,100,1,genus,Moxostoma,90.6,95.3,5,5,95.3,gap,teleo
Metazoa,Chordata,Actinopteri,Cypriniformes,Catostomidae,Moxostoma,Moxostoma poecilurum,Eukaryota/Metazoa/Chordata/Actinopteri/Cypriniformes/Cypriniformes-subgroup-1,family,1,single,100,100,1,family,Catostomidae,81.2,95.3,18,12,95.3,gap,teleo
Metazoa,Chordata,Actinopteri,Cypriniformes,Catostomidae,Moxostoma,Moxostoma cervinum,Eukaryota/Metazoa/Chordata/Actinopteri/Cypriniformes/Cypriniformes-subgroup-1,family,1,single,100,100,1,family,Catostomidae,81.2,93.8,18,12,93.8,gap,teleo
Metazoa,Chordata,Actinopteri,Cypriniformes,Catostomidae,Moxostoma,Moxostoma ariommum,Eukaryota/Metazoa/Chordata/Actinopteri/Cypriniformes/Cypriniformes-subgroup-1,family,1,single,100,100,1,family,Catostomidae,84.4,98.4,18,12,98.4,gap,teleo
Metazoa,Chordata,Actinopteri,Cypriniformes,Catostomidae,Moxostoma,Moxostoma congestum,Eukaryota/Metazoa/Chordata/Actinopteri/Cypriniformes/Cypriniformes-subgroup-1,family,1,single,100,100,1,family,Catostomidae,82.8,100,18,12,100,on,teleo
Metazoa,Chordata,Actinopteri,Cypriniformes,Cobitidae,Sabanejewia,Sabanejewia radnensis,Eukaryota/Metazoa/Chordata/Actinopteri/Cypriniformes/Cypriniformes-subgroup-1,family,1,single,100,100,1,genus,Sabanejewia,98.4,100,2,1,100,on,teleo
Metazoa,Chordata,Actinopteri,Cypriniformes,Cobitidae,Niwaella,Niwaella delicata,Eukaryota/Metazoa/Chordata/Actinopteri/Cypriniformes/Cypriniformes-subgroup-1,family,1,single,100,100,1,family,Cobitidae,74.6,92.1,74,50,92.1,gap,teleo
Metazoa,Chordata,Actinopteri,Cypriniformes,Cobitidae,Canthophrys,Canthophrys gongota,Eukaryota/Metazoa/Chordata/Actinopteri/Cypriniformes/Cypriniformes-subgroup-1,family,1,single,100,100,1,family,Cobitidae,74.6,87.3,74,50,87.3,gap,teleo
Metazoa,Chordata,Actinopteri,Cypriniformes,Cobitidae,Pangio,Pangio oblonga,Eukaryota/Metazoa/Chordata/Actinopteri/Cypriniformes/Cypriniformes-subgroup-1,family,1,single,100,100,1,genus,Pangio,88.9,96.8,4,4,96.8,gap,teleo
Metazoa,Chordata,Actinopteri,Cypriniformes,Cobitidae,Pangio,Pangio cuneovirgata,Eukaryota/Metazoa/Chordata/Actinopteri/Cypriniformes/Cypriniformes-subgroup-1,family,1,single,100,100,1,genus,Pangio,88.9,96.8,4,4,96.8,gap,teleo
Metazoa,Chordata,Actinopteri,Cypriniformes,Cobitidae,Lepidocephalichthys,Lepidocephalichthys micropogon,Eukaryota/Metazoa/Chordata/Actinopteri/Cypriniformes/Cypriniformes-subgroup-1,family,1,single,100,100,1,genus,Lepidocephalichthys,77.8,96.8,5,4,96.8,gap,teleo
Metazoa,Chordata,Actinopteri,Cypriniformes,Cobitidae,Lepidocephalus,Lepidocephalus macrochir,Eukaryota/Metazoa/Chordata/Actinopteri/Cypriniformes/Cypriniformes-subgroup-1,family,1,single,100,100,1,family,Cobitidae,68.7,79.1,74,50,79.1,gap,teleo
Metazoa,Chordata,Actinopteri,Cypriniformes,Cobitidae,Cobitis,Cobitis biwae,Eukaryota/Metazoa/Chordata/Actinopteri/Cypriniformes/Cypriniformes-subgroup-1,family,1,single,100,100,1,family,Cobitidae,75.8,90.5,53,35,90.5,gap,teleo
Metazoa,Chordata,Actinopteri,Cypriniformes,Cobitidae,Pangio,Pangio cf. anguillaris CBM ZF 11605,Eukaryota/Metazoa/Chordata/Actinopteri/Cypriniformes/Cypriniformes-subgroup-1,family,1,single,100,100,1,genus,Pangio,87.1,98.4,4,4,98.4,gap,teleo
Metazoa,Chordata,Actinopteri,Cypriniformes,Cobitidae,Pangio,Pangio kuhlii,Eukaryota/Metazoa/Chordata/Actinopteri/Cypriniformes/Cypriniformes-subgroup-1,family,1,single,100,100,1,genus,Pangio,87.1,90.3,4,4,90.3,gap,teleo
Metazoa,Chordata,Actinopteri,Cypriniformes,Botiidae,Botia,Botia udomritthiruji,Eukaryota/Metazoa/Chordata/Actinopteri/Cypriniformes/Cypriniformes-subgroup-1,family,1,single,100,100,1,genus,Botia,98.4,100,6,6,100,on,teleo
Metazoa,Chordata,Actinopteri,Cypriniformes,Botiidae,Leptobotia,Leptobotia pellegrini,Eukaryota/Metazoa/Chordata/Actinopteri/Cypriniformes/Cypriniformes-subgroup-1,family,1,single,100,100,1,family,Botiidae,65.6,95.5,31,27,95.5,gap,teleo
Metazoa,Chordata,Actinopteri,Cypriniformes,Balitoridae,Homaloptera,Homaloptera parclitella,Eukaryota/Metazoa/Chordata/Actinopteri/Cypriniformes/Cypriniformes-subgroup-1,family,1,single,100,100,1,order,Cypriniformes,60.3,98.4,821,644,98.4,gap,teleo
Metazoa,Chordata,Actinopteri,Cypriniformes,Balitoridae,Homaloptera,Homaloptera ogilviei,Eukaryota/Metazoa/Chordata/Actinopteri/Cypriniformes/Cypriniformes-subgroup-1,family,1,single,100,100,1,family,Balitoridae,84.4,96.9,17,15,96.9,gap,teleo
Metazoa,Chordata,Actinopteri,Cypriniformes,Balitoridae,Neohomaloptera,Neohomaloptera johorensis,Eukaryota/Metazoa/Chordata/Actinopteri/Cypriniformes/Cypriniformes-subgroup-1,family,1,single,100,100,1,family,Balitoridae,82.8,92.2,20,18,92.2,gap,teleo
Metazoa,Chordata,Actinopteri,Cypriniformes,Balitoridae,Homaloptera,Homaloptera ocellata,Eukaryota/Metazoa/Chordata/Actinopteri/Cypriniformes/Cypriniformes-subgroup-1,family,1,single,100,100,1,genus,Homaloptera,92.2,95.3,3,3,95.3,gap,teleo
Metazoa,Chordata,Actinopteri,Cypriniformes,Barbuccidae,Barbucca,Barbucca diabolica,Eukaryota/Metazoa/Chordata/Actinopteri/Cypriniformes/Cypriniformes-subgroup-1,family,1,single,100,100,1,order,Cypriniformes,59.7,93.8,841,662,93.8,gap,teleo
Metazoa,Chordata,Actinopteri,Cypriniformes,Balitoridae,Homaloptera,Homaloptera confuzona,Eukaryota/Metazoa/Chordata/Actinopteri/Cypriniformes/Cypriniformes-subgroup-1,family,1,single,100,100,1,family,Balitoridae,82.8,96.9,17,15,96.9,gap,teleo
Metazoa,Chordata,Actinopteri,Cypriniformes,Balitoridae,Homalopteroides,Homalopteroides smithi,Eukaryota/Metazoa/Chordata/Actinopteri/Cypriniformes/Cypriniformes-subgroup-1,family,1,single,100,100,1,family,Balitoridae,82.8,96.9,20,18,96.9,gap,teleo
Metazoa,Chordata,Actinopteri,Cypriniformes,Acheilognathidae,Tanakia,Tanakia tanago,Eukaryota/Metazoa/Chordata/Actinopteri/Cypriniformes/Cypriniformes-subgroup-1,family,1,single,100,100,1,order,Cypriniformes,60.9,95.3,779,626,95.3,gap,teleo
Metazoa,Chordata,Actinopteri,Cypriniformes,Acheilognathidae,Acheilognathus,Acheilognathus melanogaster,Eukaryota/Metazoa/Chordata/Actinopteri/Cypriniformes/Cypriniformes-subgroup-1,family,1,single,100,100,1,order,Cypriniformes,58.7,92.2,779,626,92.2,gap,teleo
Metazoa,Chordata,Actinopteri,Cypriniformes,Cobitidae,Cobitis,Cobitis sp. CBM-ZF-12302,Eukaryota/Metazoa/Chordata/Actinopteri/Cypriniformes/Cypriniformes-subgroup-1,family,1,single,100,100,1,genus,Cobitis,80.6,93.7,21,15,93.7,gap,teleo
Metazoa,Chordata,Actinopteri,Cypriniformes,Cobitidae,Microcobitis,Microcobitis sp. CBM-ZF-12379-1,Eukaryota/Metazoa/Chordata/Actinopteri/Cypriniformes/Cypriniformes-subgroup-1,family,1,single,100,100,1,family,Cobitidae,71,84.1,74,50,84.1,gap,teleo
Metazoa,Chordata,Actinopteri,Cypriniformes,Cobitidae,Aperioptus,Aperioptus gracilentus,Eukaryota/Metazoa/Chordata/Actinopteri/Cypriniformes/Cypriniformes-subgroup-1,family,1,single,100,100,1,family,Cobitidae,71.6,88.7,74,50,88.7,gap,teleo
Metazoa,Chordata,Actinopteri,Cypriniformes,Balitoridae,Bhavania,Bhavania australis,Eukaryota/Metazoa/Chordata/Actinopteri/Cypriniformes/Cypriniformes-subgroup-1,family,1,single,100,100,1,family,Balitoridae,76.6,85.9,20,18,85.9,gap,teleo
Metazoa,Chordata,Actinopteri,Cypriniformes,Cobitidae,Cobitis,Cobitis sp. BIWAE type C,Eukaryota/Metazoa/Chordata/Actinopteri/Cypriniformes/Cypriniformes-subgroup-1,family,1,single,100,100,1,genus,Cobitis,79.4,90.5,21,15,90.5,gap,teleo
Metazoa,Chordata,Actinopteri,Cypriniformes,Cobitidae,Cobitis,Cobitis sp. CBM-ZF-13198,Eukaryota/Metazoa/Chordata/Actinopteri/Cypriniformes/Cypriniformes-subgroup-1,family,1,single,100,100,1,family,Cobitidae,75.8,95.2,53,35,95.2,gap,teleo
Metazoa,Chordata,Actinopteri,Cypriniformes,Cobitidae,Cobitis,Cobitis matsubarai,Eukaryota/Metazoa/Chordata/Actinopteri/Cypriniformes/Cypriniformes-subgroup-1,family,1,single,100,100,1,genus,Cobitis,80.6,96.8,21,15,96.8,gap,teleo
Metazoa,Chordata,Actinopteri,Cypriniformes,Cobitidae,Lepidocephalichthys,Lepidocephalichthys annandalei,Eukaryota/Metazoa/Chordata/Actinopteri/Cypriniformes/Cypriniformes-subgroup-1,family,1,single,100,100,1,family,Cobitidae,70.1,88.9,69,46,88.9,gap,teleo
Metazoa,Chordata,Actinopteri,Cypriniformes,Cobitidae,Lepidocephalichthys,Lepidocephalichthys sp. CBM-ZF-14149,Eukaryota/Metazoa/Chordata/Actinopteri/Cypriniformes/Cypriniformes-subgroup-1,family,1,single,100,100,1,genus,Lepidocephalichthys,81,96.8,5,4,96.8,gap,teleo
Metazoa,Chordata,Actinopteri,Cypriniformes,Cobitidae,Lepidocephalichthys,Lepidocephalichthys hasselti,Eukaryota/Metazoa/Chordata/Actinopteri/Cypriniformes/Cypriniformes-subgroup-1,family,1,single,100,100,1,genus,Lepidocephalichthys,77.4,87.3,5,4,87.3,gap,teleo
Metazoa,Chordata,Actinopteri,Cypriniformes,Acheilognathidae,Acheilognathus,Acheilognathus cf. macropterus CBM-ZF-12465,Eukaryota/Metazoa/Chordata/Actinopteri/Cypriniformes/Cypriniformes-subgroup-1,family,1,single,100,100,1,family,Acheilognathidae,81.2,95.3,30,17,95.3,gap,teleo
Metazoa,Chordata,Actinopteri,Cypriniformes,Acheilognathidae,Acheilognathus,Acheilognathus cyanostigma,Eukaryota/Metazoa/Chordata/Actinopteri/Cypriniformes/Cypriniformes-subgroup-1,family,1,single,100,100,1,order,Cypriniformes,56.5,92.2,779,626,92.2,gap,teleo
Metazoa,Chordata,Actinopteri,Cypriniformes,Acheilognathidae,Acheilognathus,Acheilognathus sp. CBM-ZF-11927,Eukaryota/Metazoa/Chordata/Actinopteri/Cypriniformes/Cypriniformes-subgroup-1,family,1,single,100,100,1,genus,Acheilognathus,79.7,100,32,19,100,on,teleo
Metazoa,Chordata,Actinopteri,Cypriniformes,Catostomidae,Ictiobus,Ictiobus cyprinellus,Eukaryota/Metazoa/Chordata/Actinopteri/Cypriniformes/Cypriniformes-subgroup-1,family,1,single,100,100,1,genus,Ictiobus,100,100,1,1,100,on,teleo
Metazoa,Chordata,Actinopteri,Cypriniformes,Balitoridae,Lepturichthys,Lepturichthys dolichopterus,Eukaryota/Metazoa/Chordata/Actinopteri/Cypriniformes/Cypriniformes-subgroup-1,family,1,single,100,100,1,family,Balitoridae,84.4,100,19,17,100,on,teleo
Metazoa,Chordata,Actinopteri,Cypriniformes,Botiidae,Botia,Botia rostrata,Eukaryota/Metazoa/Chordata/Actinopteri/Cypriniformes/Cypriniformes-subgroup-1,family,1,single,100,100,1,genus,Botia,98.4,100,6,6,100,on,teleo
Metazoa,Chordata,Actinopteri,Cypriniformes,Botiidae,Botia,Botia kubotai,Eukaryota/Metazoa/Chordata/Actinopteri/Cypriniformes/Cypriniformes-subgroup-1,family,1,single,100,100,1,genus,Botia,98.4,100,6,6,100,on,teleo
Metazoa,Chordata,Actinopteri,Cypriniformes,Botiidae,Botia,Botia histrionica,Eukaryota/Metazoa/Chordata/Actinopteri/Cypriniformes/Cypriniformes-subgroup-1,family,1,single,100,100,1,genus,Botia,98.4,100,6,6,100,on,teleo
Metazoa,Chordata,Actinopteri,Cypriniformes,Botiidae,Botia,Botia almorhae,Eukaryota/Metazoa/Chordata/Actinopteri/Cypriniformes/Cypriniformes-subgroup-1,family,1,single,100,100,1,genus,Botia,96.9,100,6,6,100,on,teleo
Metazoa,Chordata,Actinopteri,Cypriniformes,Botiidae,Botia,Botia lohachata,Eukaryota/Metazoa/Chordata/Actinopteri/Cypriniformes/Cypriniformes-subgroup-1,family,1,single,100,100,1,genus,Botia,96.9,100,6,6,100,on,teleo
Metazoa,Chordata,Actinopteri,Cypriniformes,Botiidae,Botia,Botia striata,Eukaryota/Metazoa/Chordata/Actinopteri/Cypriniformes/Cypriniformes-subgroup-1,family,1,single,100,100,1,genus,Botia,96.9,98.5,6,6,98.5,gap,teleo
Metazoa,Chordata,Actinopteri,Cypriniformes,Botiidae,Yasuhikotakia,Yasuhikotakia eos,Eukaryota/Metazoa/Chordata/Actinopteri/Cypriniformes/Cypriniformes-subgroup-1,family,1,single,100,100,1,genus,Yasuhikotakia,82.8,95.2,4,4,95.2,gap,teleo
Metazoa,Chordata,Actinopteri,Cypriniformes,Botiidae,Yasuhikotakia,Yasuhikotakia morleti,Eukaryota/Metazoa/Chordata/Actinopteri/Cypriniformes/Cypriniformes-subgroup-1,family,1,single,100,100,1,genus,Yasuhikotakia,84.4,95.2,4,4,95.2,gap,teleo
Metazoa,Chordata,Actinopteri,Cypriniformes,Botiidae,Yasuhikotakia,Yasuhikotakia caudipunctata,Eukaryota/Metazoa/Chordata/Actinopteri/Cypriniformes/Cypriniformes-subgroup-1,family,1,single,100,100,1,genus,Yasuhikotakia,87.5,93.7,4,4,93.7,gap,teleo
Metazoa,Chordata,Actinopteri,Cypriniformes,Botiidae,Yasuhikotakia,Yasuhikotakia modesta,Eukaryota/Metazoa/Chordata/Actinopteri/Cypriniformes/Cypriniformes-subgroup-1,family,1,single,100,100,1,genus,Yasuhikotakia,87.5,90.5,4,4,90.5,gap,teleo
Metazoa,Chordata,Actinopteri,Cypriniformes,Botiidae,Yasuhikotakia,Yasuhikotakia lecontei,Eukaryota/Metazoa/Chordata/Actinopteri/Cypriniformes/Cypriniformes-subgroup-1,family,1,single,100,100,1,genus,Yasuhikotakia,82.8,87.5,4,4,87.5,gap,teleo
Metazoa,Chordata,Actinopteri,Cypriniformes,Botiidae,Syncrossus,Syncrossus aff. berdmorei VS-2005,Eukaryota/Metazoa/Chordata/Actinopteri/Cypriniformes/Cypriniformes-subgroup-1,family,1,single,100,100,1,genus,Syncrossus,81.5,100,6,5,100,on,teleo
Metazoa,Chordata,Actinopteri,Cypriniformes,Botiidae,Syncrossus,Syncrossus berdmorei,Eukaryota/Metazoa/Chordata/Actinopteri/Cypriniformes/Cypriniformes-subgroup-1,family,1,single,100,100,1,genus,Syncrossus,75,95.4,6,5,95.4,gap,teleo
Metazoa,Chordata,Actinopteri,Cypriniformes,Botiidae,Syncrossus,Syncrossus helodes,Eukaryota/Metazoa/Chordata/Actinopteri/Cypriniformes/Cypriniformes-subgroup-1,family,1,single,100,100,1,genus,Syncrossus,80,92.3,6,5,92.3,gap,teleo
Metazoa,Chordata,Actinopteri,Cypriniformes,Botiidae,Syncrossus,Syncrossus reversa,Eukaryota/Metazoa/Chordata/Actinopteri/Cypriniformes/Cypriniformes-subgroup-1,family,1,single,100,100,1,family,Botiidae,69.2,84.4,32,28,84.4,gap,teleo
Metazoa,Chordata,Actinopteri,Cypriniformes,Botiidae,Syncrossus,Syncrossus hymenophysa,Eukaryota/Metazoa/Chordata/Actinopteri/Cypriniformes/Cypriniformes-subgroup-1,family,1,single,100,100,1,family,Botiidae,74.2,87.7,32,28,87.7,gap,teleo
