derepID	derepSize	taxid	taxname	rank	group.rank	superkingdom	kingdom	phylum	class	order	family	genus	species	amp_length	nVariants	variant.type	primer	fn	group.num	group
JQ342133.1_q31_a275	1	261968	Turnix tanki	species	order	Eukaryota	Metazoa	Chordata	Aves	Charadriiformes	Turnicidae	Turnix	Turnix tanki	275	1	single	miniE	Aves	1	Eukaryota/Metazoa/Chordata/Aves/Aves-01
JQ043485.1_q1_a275	1	39030	Apodemus agrarius	species	order	Eukaryota	Metazoa	Chordata	Mammalia	Rodentia	Muridae	Apodemus	Apodemus agrarius	275	13	multi	miniE	Mammalia	3	Eukaryota/Metazoa/Chordata/Mammalia/Mammalia-03
KC527593.1_q5532_a275	1	428845	Epinephelus stictus	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Perciformes	Serranidae	Epinephelus	Epinephelus stictus	275	1	single	miniE	Actinopteri	6	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-06
AB739063.1_q5500_a275	1	257889	Pentaceros japonicus	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Pempheriformes	Pentacerotidae	Pentaceros	Pentaceros japonicus	275	1	single	miniE	Actinopteri	6	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-06
KM925142.1_q5497_a275	2	479651	Planiliza affinis	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Mugiliformes	Mugilidae	Planiliza	Planiliza affinis	275	1	single	miniE	Actinopteri	6	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-06
KP334103.1_q5516_a275	1	163124	Psenopsis anomala	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Scombriformes	Centrolophidae	Psenopsis	Psenopsis anomala	275	4	multi	miniE	Actinopteri	7	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-07
AP004197.1_q5542_a275	1	172117	Gigantura indica	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Aulopiformes	Giganturidae	Gigantura	Gigantura indica	275	1	single	miniE	Actinopteri	1	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-01
KR087945.1_q28_a275	1	265036	Xenophrys minor	species	order	Eukaryota	Metazoa	Chordata	Amphibia	Anura	Megophryidae	Xenophrys	Xenophrys minor	275	1	single	miniE	Amphibia	1	Eukaryota/Metazoa/Chordata/Amphibia/Amphibia-01
KP013120.1_q5340_a275	1	215237	Ambystoma tigrinum stebbinsi	subspecies	order	Eukaryota	Metazoa	Chordata	Amphibia	Caudata	Ambystomatidae	Ambystoma	Ambystoma tigrinum	275	1	single	miniE	Amphibia	2	Eukaryota/Metazoa/Chordata/Amphibia/Amphibia-02
MH515196.1_q28_a275	4	8128	Oreochromis niloticus	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Cichliformes	Cichlidae	Oreochromis	Oreochromis niloticus	275	7	multi	miniE	Actinopteri	4	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-04
AF511507.1_q5334_a275	1	38654	Alligator sinensis	species	order	Eukaryota	Metazoa	Chordata		Crocodylia	Alligatoridae	Alligator	Alligator sinensis	275	1	single	miniE	NA	1	Eukaryota/Metazoa/Chordata/NA/NA-01
EF667005.1_q5380_a275	2	262111	Ursus thibetanus ussuricus	subspecies	order	Eukaryota	Metazoa	Chordata	Mammalia	Carnivora	Ursidae	Ursus	Ursus thibetanus	275	1	single	miniE	Mammalia	1	Eukaryota/Metazoa/Chordata/Mammalia/Mammalia-01
AP003427.1_q5362_a275	1	9829	Pecari tajacu	species	order	Eukaryota	Metazoa	Chordata	Mammalia		Tayassuidae	Pecari	Pecari tajacu	275	3	multi	miniE	Mammalia	1	Eukaryota/Metazoa/Chordata/Mammalia/Mammalia-01
JN112748.1_q28_a275	1	1091115	Anolis gemmosus	species	order	Eukaryota	Metazoa	Chordata		Squamata	Dactyloidae	Anolis	Anolis gemmosus	275	2	multi	miniE	NA	1	Eukaryota/Metazoa/Chordata/NA/NA-01
JN802017.1_q31_a275	2	190702	Thalurania furcata	species	order	Eukaryota	Metazoa	Chordata	Aves	Apodiformes	Trochilidae	Thalurania	Thalurania furcata	275	12	multi	miniE	Aves	1	Eukaryota/Metazoa/Chordata/Aves/Aves-01
JQ342134.1_q31_a275	2	100859	Vanellus vanellus	species	order	Eukaryota	Metazoa	Chordata	Aves	Charadriiformes	Charadriidae	Vanellus	Vanellus vanellus	275	1	single	miniE	Aves	1	Eukaryota/Metazoa/Chordata/Aves/Aves-01
JQ043486.1_q1_a275	1	39030	Apodemus agrarius	species	order	Eukaryota	Metazoa	Chordata	Mammalia	Rodentia	Muridae	Apodemus	Apodemus agrarius	275	13	multi	miniE	Mammalia	3	Eukaryota/Metazoa/Chordata/Mammalia/Mammalia-03
JN988815.1_q4_a275	2	245773	Corydoras flaveolus	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Siluriformes	Callichthyidae	Corydoras	Corydoras flaveolus	275	2	multi	miniE	Actinopteri	8	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-08
KC537759.1_q5539_a275	2	91743	Cephalopholis boenak	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Perciformes	Serranidae	Cephalopholis	Cephalopholis boenak	275	1	single	miniE	Actinopteri	6	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-06
AB751624.1_q5523_a275	1	349659	Schedophilus velaini	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Scombriformes	Centrolophidae	Schedophilus	Schedophilus velaini	275	1	single	miniE	Actinopteri	7	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-07
KF491284.1_q28_a275	1	120847	Melanotaenia fredericki	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Atheriniformes	Melanotaeniidae	Melanotaenia	Melanotaenia fredericki	275	6	multi	miniE	Actinopteri	1	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-01
AP004198.1_q5523_a275	1	172120	Ipnops sp. auip01	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Aulopiformes	Ipnopidae	Ipnops	Ipnops sp. auip01	275	1	single	miniE	Actinopteri	1	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-01
KR087946.1_q28_a275	1	1249232	Xenophrys jingdongensis	species	order	Eukaryota	Metazoa	Chordata	Amphibia	Anura	Megophryidae	Xenophrys	Xenophrys jingdongensis	275	1	single	miniE	Amphibia	1	Eukaryota/Metazoa/Chordata/Amphibia/Amphibia-01
AB606969.1_q5360_a275	1	942151	Bavayia robusta	species	order	Eukaryota	Metazoa	Chordata		Squamata	Diplodactylidae	Bavayia	Bavayia robusta	275	1	single	miniE	NA	1	Eukaryota/Metazoa/Chordata/NA/NA-01
MF143488.1_q5481_a275	1	27668	Myotis leibii	species	order	Eukaryota	Metazoa	Chordata	Mammalia	Chiroptera	Vespertilionidae	Myotis	Myotis leibii	275	1	single	miniE	Mammalia	2	Eukaryota/Metazoa/Chordata/Mammalia/Mammalia-02
KY327419.1_q4_a275	1	2079328	Deuterodon langei	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Characiformes	Characidae	Deuterodon	Deuterodon langei	275	2	multi	miniE	Actinopteri	3	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-03
MH032420.1_q28_a275	1	34819	Glyptocephalus cynoglossus	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Pleuronectiformes	Pleuronectidae	Glyptocephalus	Glyptocephalus cynoglossus	275	2	multi	miniE	Actinopteri	7	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-07
AB099482.1_q5400_a275	1	62295	Mogera wogura	species	order	Eukaryota	Metazoa	Chordata	Mammalia	Eulipotyphla	Talpidae	Mogera	Mogera wogura	275	1	single	miniE	Mammalia	2	Eukaryota/Metazoa/Chordata/Mammalia/Mammalia-02
JN112749.1_q28_a275	1	38895	Anolis griseus	species	order	Eukaryota	Metazoa	Chordata		Squamata	Dactyloidae	Anolis	Anolis griseus	275	1	single	miniE	NA	1	Eukaryota/Metazoa/Chordata/NA/NA-01
KF491285.1_q28_a275	5	120847	Melanotaenia fredericki	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Atheriniformes	Melanotaeniidae	Melanotaenia	Melanotaenia fredericki	275	6	multi	miniE	Actinopteri	1	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-01
KJ643926.1_q10149_a275	1	273455	Lutjanus johnii	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Lutjaniformes	Lutjanidae	Lutjanus	Lutjanus johnii	275	2	multi	miniE	Actinopteri	6	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-06
AP004199.1_q5802_a275	1	172123	Scopelarchus sp. ausc01	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Aulopiformes	Scopelarchidae	Scopelarchus	Scopelarchus sp. ausc01	275	1	single	miniE	Actinopteri	1	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-01
AB738954.1_q5227_a275	1	1216931	Dibamus bogadeki	species	order	Eukaryota	Metazoa	Chordata		Squamata	Dibamidae	Dibamus	Dibamus bogadeki	275	1	single	miniE	NA	1	Eukaryota/Metazoa/Chordata/NA/NA-01
KX987838.1_q6_a275	1	1850436	Oryzias pectoralis	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Beloniformes	Adrianichthyidae	Oryzias	Oryzias pectoralis	275	1	single	miniE	Actinopteri	2	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-02
KX592585.1_q5433_a275	2	585464	Ardea intermedia	species	order	Eukaryota	Metazoa	Chordata	Aves	Pelecaniformes	Ardeidae	Ardea	Ardea intermedia	275	1	single	miniE	Aves	2	Eukaryota/Metazoa/Chordata/Aves/Aves-02
KY366566.1_q4_a275	1	2039366	Eremias multiocellata tsaganbogdensis	subspecies	order	Eukaryota	Metazoa	Chordata		Squamata	Lacertidae	Eremias	Eremias multiocellata	275	1	single	miniE	NA	1	Eukaryota/Metazoa/Chordata/NA/NA-01
MF143489.1_q5469_a275	1	1442609	Myotis melanorhinus	species	order	Eukaryota	Metazoa	Chordata	Mammalia	Chiroptera	Vespertilionidae	Myotis	Myotis melanorhinus	275	1	single	miniE	Mammalia	2	Eukaryota/Metazoa/Chordata/Mammalia/Mammalia-02
KY327420.1_q4_a275	2	930317	Deuterodon iguape	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Characiformes	Characidae	Deuterodon	Deuterodon iguape	275	1	single	miniE	Actinopteri	3	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-03
MH032421.1_q28_a275	2	34819	Glyptocephalus cynoglossus	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Pleuronectiformes	Pleuronectidae	Glyptocephalus	Glyptocephalus cynoglossus	275	2	multi	miniE	Actinopteri	7	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-07
AP003429.1_q5355_a275	1	9966	Capricornis crispus	species	order	Eukaryota	Metazoa	Chordata	Mammalia		Bovidae	Capricornis	Capricornis crispus	275	2	multi	miniE	Mammalia	1	Eukaryota/Metazoa/Chordata/Mammalia/Mammalia-01
AB282830.1_q5487_a275	1	412654	Antennatus coccineus	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Lophiiformes	Antennariidae	Antennatus	Antennatus coccineus	275	1	single	miniE	Actinopteri	5	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-05
GU571480.1_q4_a275	1	107026	Mergellus albellus	species	order	Eukaryota	Metazoa	Chordata	Aves	Anseriformes	Anatidae	Mergellus	Mergellus albellus	275	1	single	miniE	Aves	1	Eukaryota/Metazoa/Chordata/Aves/Aves-01
HQ576643.1_q5_a275	1	29065	Martes martes	species	order	Eukaryota	Metazoa	Chordata	Mammalia	Carnivora	Mustelidae	Martes	Martes martes	275	2	multi	miniE	Mammalia	1	Eukaryota/Metazoa/Chordata/Mammalia/Mammalia-01
JN112750.1_q28_a275	1	1091116	Anolis heterodermus	species	order	Eukaryota	Metazoa	Chordata		Squamata	Dactyloidae	Anolis	Anolis heterodermus	275	3	multi	miniE	NA	1	Eukaryota/Metazoa/Chordata/NA/NA-01
JN802019.1_q31_a275	2	190702	Thalurania furcata	species	order	Eukaryota	Metazoa	Chordata	Aves	Apodiformes	Trochilidae	Thalurania	Thalurania furcata	275	12	multi	miniE	Aves	1	Eukaryota/Metazoa/Chordata/Aves/Aves-01
JN988817.1_q1_a275	1	245773	Corydoras flaveolus	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Siluriformes	Callichthyidae	Corydoras	Corydoras flaveolus	275	2	multi	miniE	Actinopteri	8	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-08
KJ643927.1_q5531_a275	1	335060	Protonibea diacanthus	species	order	Eukaryota	Metazoa	Chordata	Actinopteri		Sciaenidae	Protonibea	Protonibea diacanthus	275	2	multi	miniE	Actinopteri	1	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-01
KM522838.1_q5550_a275	1	197572	Atule mate	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Carangiformes	Carangidae	Atule	Atule mate	275	1	single	miniE	Actinopteri	2	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-02
AP004200.1_q5533_a275	1	172125	Scopelarchoides danae	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Aulopiformes	Scopelarchidae	Scopelarchoides	Scopelarchoides danae	275	1	single	miniE	Actinopteri	1	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-01
KR087948.1_q1_a275	1	356255	Xenophrys major	species	order	Eukaryota	Metazoa	Chordata	Amphibia	Anura	Megophryidae	Xenophrys	Xenophrys major	275	2	multi	miniE	Amphibia	1	Eukaryota/Metazoa/Chordata/Amphibia/Amphibia-01
KY267420.1_q28_a275	1	178767	Astyanax bimaculatus	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Characiformes	Characidae	Astyanax	Astyanax bimaculatus	275	22	multi	miniE	Actinopteri	3	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-03
KY267920.1_q28_a275	2	1931385	Astyanax goyacensis	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Characiformes	Characidae	Astyanax	Astyanax goyacensis	275	1	single	miniE	Actinopteri	3	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-03
MF143491.1_q5488_a275	1	59463	Myotis lucifugus	species	order	Eukaryota	Metazoa	Chordata	Mammalia	Chiroptera	Vespertilionidae	Myotis	Myotis lucifugus	275	2	multi	miniE	Mammalia	2	Eukaryota/Metazoa/Chordata/Mammalia/Mammalia-02
MF123970.1_q4_a275	1	264364	Paragobiodon xanthosoma	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Gobiiformes	Gobiidae	Paragobiodon	Paragobiodon xanthosoma	275	1	single	miniE	Actinopteri	5	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-05
KU681208.1_q5361_a275	2	9940	Ovis aries	species	order	Eukaryota	Metazoa	Chordata	Mammalia		Bovidae	Ovis	Ovis aries	275	17	multi	miniE	Mammalia	1	Eukaryota/Metazoa/Chordata/Mammalia/Mammalia-01
JN112751.1_q28_a275	1	1091116	Anolis heterodermus	species	order	Eukaryota	Metazoa	Chordata		Squamata	Dactyloidae	Anolis	Anolis heterodermus	275	3	multi	miniE	NA	1	Eukaryota/Metazoa/Chordata/NA/NA-01
HQ439494.1_q5389_a275	2	9796	Equus caballus	species	order	Eukaryota	Metazoa	Chordata	Mammalia	Perissodactyla	Equidae	Equus	Equus caballus	275	13	multi	miniE	Mammalia	2	Eukaryota/Metazoa/Chordata/Mammalia/Mammalia-02
JN801520.1_q31_a275	1	1109029	Boissonneaua matthewsii	species	order	Eukaryota	Metazoa	Chordata	Aves	Apodiformes	Trochilidae	Boissonneaua	Boissonneaua matthewsii	275	1	single	miniE	Aves	1	Eukaryota/Metazoa/Chordata/Aves/Aves-01
JN988819.1_q4_a275	4	245771	Corydoras nattereri	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Siluriformes	Callichthyidae	Corydoras	Corydoras nattereri	275	1	single	miniE	Actinopteri	8	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-08
HQ733867.1_q4_a275	1	383861	Eremias vermiculata	species	order	Eukaryota	Metazoa	Chordata		Squamata	Lacertidae	Eremias	Eremias vermiculata	275	4	multi	miniE	NA	1	Eukaryota/Metazoa/Chordata/NA/NA-01
KF791036.1_q5504_a275	1	1447896	Odontesthes sp. TJX-2014	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Atheriniformes	Atherinopsidae	Odontesthes	Odontesthes sp. TJX-2014	275	1	single	miniE	Actinopteri	1	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-01
KM275217.1_q6637_a275	3	9823	Sus scrofa	species	order	Eukaryota	Metazoa	Chordata	Mammalia		Suidae	Sus	Sus scrofa	275	26	multi	miniE	Mammalia	1	Eukaryota/Metazoa/Chordata/Mammalia/Mammalia-01
AP004201.1_q5678_a275	1	172128	Scopelosaurus hoedti	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Aulopiformes	Notosudidae	Scopelosaurus	Scopelosaurus hoedti	275	1	single	miniE	Actinopteri	1	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-01
KR087949.1_q28_a275	1	356255	Xenophrys major	species	order	Eukaryota	Metazoa	Chordata	Amphibia	Anura	Megophryidae	Xenophrys	Xenophrys major	275	2	multi	miniE	Amphibia	1	Eukaryota/Metazoa/Chordata/Amphibia/Amphibia-01
KX276658.1_q5530_a275	1	61966	Acipenser mikadoi	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Acipenseriformes	Acipenseridae	Acipenser	Acipenser mikadoi	275	1	single	miniE	Actinopteri	1	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-01
KX902235.1_q5413_a275	1	47245	Zenaida macroura	species	order	Eukaryota	Metazoa	Chordata	Aves	Columbiformes	Columbidae	Zenaida	Zenaida macroura	275	1	single	miniE	Aves	1	Eukaryota/Metazoa/Chordata/Aves/Aves-01
MF143492.1_q5464_a275	1	153287	Myotis thysanodes	species	order	Eukaryota	Metazoa	Chordata	Mammalia	Chiroptera	Vespertilionidae	Myotis	Myotis thysanodes	275	1	single	miniE	Mammalia	2	Eukaryota/Metazoa/Chordata/Mammalia/Mammalia-02
MG590301.1_q5430_a275	1	187124	Goura victoria	species	order	Eukaryota	Metazoa	Chordata	Aves	Columbiformes	Columbidae	Goura	Goura victoria	275	3	multi	miniE	Aves	1	Eukaryota/Metazoa/Chordata/Aves/Aves-01
KY327422.1_q4_a275	1	2079330	Deuterodon supparis	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Characiformes	Characidae	Deuterodon	Deuterodon supparis	275	1	single	miniE	Actinopteri	3	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-03
MH032423.1_q28_a275	3	490372	Glyptocephalus kitaharae	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Pleuronectiformes	Pleuronectidae	Glyptocephalus	Glyptocephalus kitaharae	275	1	single	miniE	Actinopteri	7	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-07
AF321051.1_q5352_a275	1	143942	Chalinolobus tuberculatus	species	order	Eukaryota	Metazoa	Chordata	Mammalia	Chiroptera	Vespertilionidae	Chalinolobus	Chalinolobus tuberculatus	275	1	single	miniE	Mammalia	2	Eukaryota/Metazoa/Chordata/Mammalia/Mammalia-02
GU571482.1_q1_a275	1	8879	Mergus serrator	species	order	Eukaryota	Metazoa	Chordata	Aves	Anseriformes	Anatidae	Mergus	Mergus serrator	275	1	single	miniE	Aves	1	Eukaryota/Metazoa/Chordata/Aves/Aves-01
JN112752.1_q28_a275	1	1091116	Anolis heterodermus	species	order	Eukaryota	Metazoa	Chordata		Squamata	Dactyloidae	Anolis	Anolis heterodermus	275	3	multi	miniE	NA	1	Eukaryota/Metazoa/Chordata/NA/NA-01
JN801521.1_q31_a275	1	135168	Bucco capensis	species	order	Eukaryota	Metazoa	Chordata	Aves	Galbuliformes	Bucconidae	Bucco	Bucco capensis	275	1	single	miniE	Aves	1	Eukaryota/Metazoa/Chordata/Aves/Aves-01
JN802021.1_q31_a275	1	555357	Thalurania glaucopis	species	order	Eukaryota	Metazoa	Chordata	Aves	Apodiformes	Trochilidae	Thalurania	Thalurania glaucopis	275	1	single	miniE	Aves	1	Eukaryota/Metazoa/Chordata/Aves/Aves-01
HQ733868.1_q4_a275	1	383861	Eremias vermiculata	species	order	Eukaryota	Metazoa	Chordata		Squamata	Lacertidae	Eremias	Eremias vermiculata	275	4	multi	miniE	NA	1	Eukaryota/Metazoa/Chordata/NA/NA-01
KF866133.1_q5512_a275	1	158773	Heterotilapia buttikoferi	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Cichliformes	Cichlidae	Heterotilapia	Heterotilapia buttikoferi	275	1	single	miniE	Actinopteri	4	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-04
KJ690267.1_q5516_a275	1	360509	Plectorhinchus cinctus	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Lutjaniformes	Haemulidae	Plectorhinchus	Plectorhinchus cinctus	275	1	single	miniE	Actinopteri	6	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-06
AP004202.1_q5481_a275	1	172129	Synodus kaianus	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Aulopiformes	Synodontidae	Synodus	Synodus kaianus	275	1	single	miniE	Actinopteri	1	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-01
KR087950.1_q28_a275	1	1652045	Xenophrys maosonensis	species	order	Eukaryota	Metazoa	Chordata	Amphibia	Anura	Megophryidae	Xenophrys	Xenophrys maosonensis	275	1	single	miniE	Amphibia	1	Eukaryota/Metazoa/Chordata/Amphibia/Amphibia-01
KX902236.1_q5427_a275	1	187135	Raphus cucullatus	species	order	Eukaryota	Metazoa	Chordata	Aves	Columbiformes	Raphidae	Raphus	Raphus cucullatus	275	1	single	miniE	Aves	1	Eukaryota/Metazoa/Chordata/Aves/Aves-01
KX196445.1_q6592_a275	2	472989	Francolinus pintadeanus	species	order	Eukaryota	Metazoa	Chordata	Aves	Galliformes	Phasianidae	Francolinus	Francolinus pintadeanus	275	1	single	miniE	Aves	2	Eukaryota/Metazoa/Chordata/Aves/Aves-02
KT265275.1_q5422_a275	1	190457	Glaucis hirsutus	species	order	Eukaryota	Metazoa	Chordata	Aves	Apodiformes	Trochilidae	Glaucis	Glaucis hirsutus	275	1	single	miniE	Aves	1	Eukaryota/Metazoa/Chordata/Aves/Aves-01
KY327423.1_q4_a275	1	1705615	Deuterodon singularis	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Characiformes	Characidae	Deuterodon	Deuterodon singularis	275	1	single	miniE	Actinopteri	3	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-03
AB282833.1_q5507_a275	1	242967	Chaunax pictus	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Lophiiformes	Chaunacidae	Chaunax	Chaunax pictus	275	1	single	miniE	Actinopteri	5	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-05
JN112753.1_q28_a275	2	1091117	Anolis huilae	species	order	Eukaryota	Metazoa	Chordata		Squamata	Dactyloidae	Anolis	Anolis huilae	275	1	single	miniE	NA	1	Eukaryota/Metazoa/Chordata/NA/NA-01
JN801522.1_q31_a275	1	223485	Buteo albicaudatus	species	order	Eukaryota	Metazoa	Chordata	Aves	Accipitriformes	Accipitridae	Buteo	Buteo albicaudatus	275	1	single	miniE	Aves	1	Eukaryota/Metazoa/Chordata/Aves/Aves-01
JQ687066.1_q2017_a275	1	1664128	Stenocercus cadlei	species	order	Eukaryota	Metazoa	Chordata		Squamata	Iguanidae	Stenocercus	Stenocercus cadlei	275	3	multi	miniE	NA	1	Eukaryota/Metazoa/Chordata/NA/NA-01
AP004203.1_q5468_a275	1	172131	Trachinocephalus myops	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Aulopiformes	Synodontidae	Trachinocephalus	Trachinocephalus myops	275	2	multi	miniE	Actinopteri	1	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-01
KR087951.1_q28_a275	1	1652067	Xenophrys sp. 1 BOLD:ACT1880	species	order	Eukaryota	Metazoa	Chordata	Amphibia	Anura	Megophryidae	Xenophrys	Xenophrys sp. 1 BOLD:ACT1880	275	1	single	miniE	Amphibia	1	Eukaryota/Metazoa/Chordata/Amphibia/Amphibia-01
KR059157.1_q5356_a275	1	9925	Capra hircus	species	order	Eukaryota	Metazoa	Chordata	Mammalia		Bovidae	Capra	Capra hircus	275	12	multi	miniE	Mammalia	1	Eukaryota/Metazoa/Chordata/Mammalia/Mammalia-01
LC125895.1_q35_a275	12	111304	Acipenser schrenckii	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Acipenseriformes	Acipenseridae	Acipenser	Acipenser schrenckii	275	2	multi	miniE	Actinopteri	1	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-01
KT265276.1_q5458_a275	1	1798942	Lophornis magnificus	species	order	Eukaryota	Metazoa	Chordata	Aves	Apodiformes	Trochilidae	Lophornis	Lophornis magnificus	275	1	single	miniE	Aves	1	Eukaryota/Metazoa/Chordata/Aves/Aves-01
AB282834.1_q5519_a275	1	412625	Coelophrys brevicaudata	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Lophiiformes	Ogcocephalidae	Coelophrys	Coelophrys brevicaudata	275	1	single	miniE	Actinopteri	5	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-05
JN801523.1_q31_a275	1	223473	Buteo albonotatus	species	order	Eukaryota	Metazoa	Chordata	Aves	Accipitriformes	Accipitridae	Buteo	Buteo albonotatus	275	1	single	miniE	Aves	1	Eukaryota/Metazoa/Chordata/Aves/Aves-01
JQ687067.1_q2012_a275	1	1664128	Stenocercus cadlei	species	order	Eukaryota	Metazoa	Chordata		Squamata	Iguanidae	Stenocercus	Stenocercus cadlei	275	3	multi	miniE	NA	1	Eukaryota/Metazoa/Chordata/NA/NA-01
KF491293.1_q28_a275	1	120836	Melanotaenia goldiei	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Atheriniformes	Melanotaeniidae	Melanotaenia	Melanotaenia goldiei	275	9	multi	miniE	Actinopteri	1	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-01
KM203891.1_q6407_a275	1	273789	Sus celebensis	species	order	Eukaryota	Metazoa	Chordata	Mammalia		Suidae	Sus	Sus celebensis	275	1	single	miniE	Mammalia	1	Eukaryota/Metazoa/Chordata/Mammalia/Mammalia-01
AP004204.1_q5539_a275	1	172134	Bathysaurus ferox	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Aulopiformes	Bathysauridae	Bathysaurus	Bathysaurus ferox	275	1	single	miniE	Actinopteri	1	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-01
KR087952.1_q28_a275	1	1652066	Xenophrys sp. 1 BOLD:ACT1879	species	order	Eukaryota	Metazoa	Chordata	Amphibia	Anura	Megophryidae	Xenophrys	Xenophrys sp. 1 BOLD:ACT1879	275	1	single	miniE	Amphibia	1	Eukaryota/Metazoa/Chordata/Amphibia/Amphibia-01
KT223828.1_q5529_a275	1	244449	Cleisthenes herzensteini	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Pleuronectiformes	Pleuronectidae	Cleisthenes	Cleisthenes herzensteini	275	3	multi	miniE	Actinopteri	7	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-07
