derepID	derepSize	taxid	taxname	rank	group.rank	superkingdom	kingdom	phylum	class	order	family	genus	species	amp_length	nVariants	variant.type	primer	fn	group.num	group
KT000009.1_q197_a220	1	113272	Petrodromus tetradactylus	species	order	Eukaryota	Metazoa	Chordata	Mammalia	Macroscelidea	Macroscelididae	Petrodromus	Petrodromus tetradactylus	220	4	multi	MiFish	Mammalia	3	Eukaryota/Metazoa/Chordata/Mammalia/Mammalia-03
KU877253.1_q98_a218	1	306578	Epinephelus chlorostigma	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Perciformes	Serranidae	Epinephelus	Epinephelus chlorostigma	218	2	multi	MiFish	Actinopteri	5	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-05
KY996501.1_q298_a220	1	9321	Osphranter rufus	species	order	Eukaryota	Metazoa	Chordata	Mammalia	Diprotodontia	Macropodidae	Osphranter	Osphranter rufus	220	2	multi	MiFish	Mammalia	3	Eukaryota/Metazoa/Chordata/Mammalia/Mammalia-03
U94822.1_q228_a230	1	59412	Trogon collaris	species	order	Eukaryota	Metazoa	Chordata	Aves	Trogoniformes	Trogonidae	Trogon	Trogon collaris	230	2	multi	MiFish	Aves	3	Eukaryota/Metazoa/Chordata/Aves/Aves-03
U89238.1_q229_a230	1	57437	Trogon personatus	species	order	Eukaryota	Metazoa	Chordata	Aves	Trogoniformes	Trogonidae	Trogon	Trogon personatus	230	1	single	MiFish	Aves	3	Eukaryota/Metazoa/Chordata/Aves/Aves-03
U83718.1_q230_a220	1	36247	Gyps fulvus	species	order	Eukaryota	Metazoa	Chordata	Aves	Accipitriformes	Accipitridae	Gyps	Gyps fulvus	220	2	multi	MiFish	Aves	1	Eukaryota/Metazoa/Chordata/Aves/Aves-01
AF265372.1_q233_a219	1	86234	Eleotris melanosoma	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Gobiiformes	Eleotridae	Eleotris	Eleotris melanosoma	219	1	single	MiFish	Actinopteri	3	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-03
AP005987.1_q295_a217	1	215343	Fistularia commersonii	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Syngnathiformes	Fistulariidae	Fistularia	Fistularia commersonii	217	1	single	MiFish	Actinopteri	6	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-06
KC778981.1_q235_a228	1	30407	Tragopan caboti	species	order	Eukaryota	Metazoa	Chordata	Aves	Galliformes	Phasianidae	Tragopan	Tragopan caboti	228	2	multi	MiFish	Aves	2	Eukaryota/Metazoa/Chordata/Aves/Aves-02
KJ532338.1_q247_a221	1	166054	Pteropus lylei	species	order	Eukaryota	Metazoa	Chordata	Mammalia	Chiroptera	Pteropodidae	Pteropus	Pteropus lylei	221	2	multi	MiFish	Mammalia	2	Eukaryota/Metazoa/Chordata/Mammalia/Mammalia-02
KF375007.1_q223_a220	1	1515629	Planiliza ordensis	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Mugiliformes	Mugilidae	Planiliza	Planiliza ordensis	220	1	single	MiFish	Actinopteri	4	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-04
KT340631.1_q303_a229	1	126859	Otus bakkamoena	species	order	Eukaryota	Metazoa	Chordata	Aves	Strigiformes	Strigidae	Otus	Otus bakkamoena	229	1	single	MiFish	Aves	3	Eukaryota/Metazoa/Chordata/Aves/Aves-03
KF999829.1_q229_a218	2	941982	Leiopotherapon plumbeus	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Centrarchiformes	Terapontidae	Leiopotherapon	Leiopotherapon plumbeus	218	1	single	MiFish	Actinopteri	2	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-02
KT592378.1_q305_a227	1	28710	Synthliboramphus wumizusume	species	order	Eukaryota	Metazoa	Chordata	Aves	Charadriiformes	Alcidae	Synthliboramphus	Synthliboramphus wumizusume	227	1	single	MiFish	Aves	1	Eukaryota/Metazoa/Chordata/Aves/Aves-01
KT000010.1_q197_a220	1	113272	Petrodromus tetradactylus	species	order	Eukaryota	Metazoa	Chordata	Mammalia	Macroscelidea	Macroscelididae	Petrodromus	Petrodromus tetradactylus	220	4	multi	MiFish	Mammalia	3	Eukaryota/Metazoa/Chordata/Mammalia/Mammalia-03
KY996502.1_q299_a220	1	9317	Macropus giganteus	species	order	Eukaryota	Metazoa	Chordata	Mammalia	Diprotodontia	Macropodidae	Macropus	Macropus giganteus	220	3	multi	MiFish	Mammalia	3	Eukaryota/Metazoa/Chordata/Mammalia/Mammalia-03
U94823.1_q228_a230	1	59416	Trogon mexicanus	species	order	Eukaryota	Metazoa	Chordata	Aves	Trogoniformes	Trogonidae	Trogon	Trogon mexicanus	230	1	single	MiFish	Aves	3	Eukaryota/Metazoa/Chordata/Aves/Aves-03
AF222588.1_q232_a225	1	114918	Ortalis cinereiceps	species	order	Eukaryota	Metazoa	Chordata	Aves	Galliformes	Cracidae	Ortalis	Ortalis cinereiceps	225	1	single	MiFish	Aves	2	Eukaryota/Metazoa/Chordata/Aves/Aves-02
AF265373.1_q237_a219	1	86232	Eleotris acanthopoma	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Gobiiformes	Eleotridae	Eleotris	Eleotris acanthopoma	219	2	multi	MiFish	Actinopteri	3	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-03
AB201256.1_q301_a218	2	255217	Balaenoptera omurai	species	order	Eukaryota	Metazoa	Chordata	Mammalia	Cetacea	Balaenopteridae	Balaenoptera	Balaenoptera omurai	218	1	single	MiFish	Mammalia	1	Eukaryota/Metazoa/Chordata/Mammalia/Mammalia-01
AP005988.1_q296_a218	1	206124	Macroramphosus scolopax	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Syngnathiformes	Centriscidae	Macroramphosus	Macroramphosus scolopax	218	1	single	MiFish	Actinopteri	6	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-06
EF196662.1_q1213_a222	1	9636	Melursus ursinus	species	order	Eukaryota	Metazoa	Chordata	Mammalia	Carnivora	Ursidae	Melursus	Melursus ursinus	222	2	multi	MiFish	Mammalia	1	Eukaryota/Metazoa/Chordata/Mammalia/Mammalia-01
KJ532339.1_q281_a221	1	166054	Pteropus lylei	species	order	Eukaryota	Metazoa	Chordata	Mammalia	Chiroptera	Pteropodidae	Pteropus	Pteropus lylei	221	2	multi	MiFish	Mammalia	2	Eukaryota/Metazoa/Chordata/Mammalia/Mammalia-02
KM217272.1_q39_a216	4	1868482	Carlito syrichta	species	order	Eukaryota	Metazoa	Chordata	Mammalia	Primates	Tarsiidae	Carlito	Carlito syrichta	216	9	multi	MiFish	Mammalia	4	Eukaryota/Metazoa/Chordata/Mammalia/Mammalia-04
KU221051.1_q1427_a229	3	211679	Pipile pipile	species	order	Eukaryota	Metazoa	Chordata	Aves	Galliformes	Cracidae	Pipile	Pipile pipile	229	1	single	MiFish	Aves	2	Eukaryota/Metazoa/Chordata/Aves/Aves-02
KY623656.1_q307_a228	1	225398	Himantopus himantopus	species	order	Eukaryota	Metazoa	Chordata	Aves	Charadriiformes	Recurvirostridae	Himantopus	Himantopus himantopus	228	1	single	MiFish	Aves	1	Eukaryota/Metazoa/Chordata/Aves/Aves-01
LC275843.1_q213_a217	1	137882	Cottus pollux	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Perciformes	Cottidae	Cottus	Cottus pollux	217	15	multi	MiFish	Actinopteri	5	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-05
MH124079.1_q300_a217	27	74533	Panthera tigris altaica	subspecies	order	Eukaryota	Metazoa	Chordata	Mammalia	Carnivora	Felidae	Panthera	Panthera tigris	217	3	multi	MiFish	Mammalia	1	Eukaryota/Metazoa/Chordata/Mammalia/Mammalia-01
U83723.1_q234_a229	1	56285	Gampsonyx swainsonii	species	order	Eukaryota	Metazoa	Chordata	Aves	Accipitriformes	Accipitridae	Gampsonyx	Gampsonyx swainsonii	229	1	single	MiFish	Aves	1	Eukaryota/Metazoa/Chordata/Aves/Aves-01
AF265374.1_q235_a219	1	86235	Eleotris oxycephala	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Gobiiformes	Eleotridae	Eleotris	Eleotris oxycephala	219	3	multi	MiFish	Actinopteri	3	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-03
GQ264688.1_q233_a227	3	223490	Buteo leucorrhous	species	order	Eukaryota	Metazoa	Chordata	Aves	Accipitriformes	Accipitridae	Buteo	Buteo leucorrhous	227	2	multi	MiFish	Aves	1	Eukaryota/Metazoa/Chordata/Aves/Aves-01
JX104627.1_q225_a218	3	223564	Potorous tridactylus apicalis	subspecies	order	Eukaryota	Metazoa	Chordata	Mammalia	Diprotodontia	Potoroidae	Potorous	Potorous tridactylus	218	1	single	MiFish	Mammalia	3	Eukaryota/Metazoa/Chordata/Mammalia/Mammalia-03
JQ999989.1_q237_a218	1	417912	Sander marinus	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Perciformes	Percidae	Sander	Sander marinus	218	1	single	MiFish	Actinopteri	5	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-05
JX628620.1_q299_a215	1	363549	Sicyopterus japonicus	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Gobiiformes	Gobiidae	Sicyopterus	Sicyopterus japonicus	215	1	single	MiFish	Actinopteri	3	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-03
KC193741.1_q294_a220	1	7950	Clupea harengus	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Clupeiformes	Clupeidae	Clupea	Clupea harengus	220	16	multi	MiFish	Actinopteri	3	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-03
KC749475.1_q222_a224	2	83287	Tympanuchus phasianellus	species	order	Eukaryota	Metazoa	Chordata	Aves	Galliformes	Phasianidae	Tympanuchus	Tympanuchus phasianellus	224	1	single	MiFish	Aves	2	Eukaryota/Metazoa/Chordata/Aves/Aves-02
KJ532340.1_q281_a221	1	132908	Pteropus vampyrus	species	order	Eukaryota	Metazoa	Chordata	Mammalia	Chiroptera	Pteropodidae	Pteropus	Pteropus vampyrus	221	5	multi	MiFish	Mammalia	2	Eukaryota/Metazoa/Chordata/Mammalia/Mammalia-02
KF375009.1_q225_a221	5	1003962	Pseudomyxus capensis	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Mugiliformes	Mugilidae	Pseudomyxus	Pseudomyxus capensis	221	1	single	MiFish	Actinopteri	4	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-04
KF999831.1_q228_a218	2	163132	Terapon theraps	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Centrarchiformes	Terapontidae	Terapon	Terapon theraps	218	1	single	MiFish	Actinopteri	2	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-02
LC275844.1_q213_a217	1	137882	Cottus pollux	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Perciformes	Cottidae	Cottus	Cottus pollux	217	15	multi	MiFish	Actinopteri	5	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-05
KY996504.1_q297_a220	1	413582	Notamacropus parma	species	order	Eukaryota	Metazoa	Chordata	Mammalia	Diprotodontia	Macropodidae	Notamacropus	Notamacropus parma	220	1	single	MiFish	Mammalia	3	Eukaryota/Metazoa/Chordata/Mammalia/Mammalia-03
NC_040850.1_q1463_a227	2	9040	Lophophorus impejanus	species	order	Eukaryota	Metazoa	Chordata	Aves	Galliformes	Phasianidae	Lophophorus	Lophophorus impejanus	227	2	multi	MiFish	Aves	2	Eukaryota/Metazoa/Chordata/Aves/Aves-02
AF265375.1_q233_a218	1	150318	Philypnodon sp. HYW-2001	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Gobiiformes	Eleotridae	Philypnodon	Philypnodon sp. HYW-2001	218	1	single	MiFish	Actinopteri	3	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-03
AB201258.1_q301_a218	1	9769	Balaenoptera edeni	species	order	Eukaryota	Metazoa	Chordata	Mammalia	Cetacea	Balaenopteridae	Balaenoptera	Balaenoptera edeni	218	1	single	MiFish	Mammalia	1	Eukaryota/Metazoa/Chordata/Mammalia/Mammalia-01
AP009042.1_q3385_a227	1	28708	Synthliboramphus antiquus	species	order	Eukaryota	Metazoa	Chordata	Aves	Charadriiformes	Alcidae	Synthliboramphus	Synthliboramphus antiquus	227	1	single	MiFish	Aves	1	Eukaryota/Metazoa/Chordata/Aves/Aves-01
AB370892.1_q301_a217	1	293917	Hyporhamphus sajori	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Beloniformes	Hemiramphidae	Hyporhamphus	Hyporhamphus sajori	217	1	single	MiFish	Actinopteri	1	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-01
KJ868120.1_q260_a220	2	9316	Macropus fuliginosus	species	order	Eukaryota	Metazoa	Chordata	Mammalia	Diprotodontia	Macropodidae	Macropus	Macropus fuliginosus	220	1	single	MiFish	Mammalia	3	Eukaryota/Metazoa/Chordata/Mammalia/Mammalia-03
KC785603.1_q238_a228	1	388990	Ammoperdix heyi	species	order	Eukaryota	Metazoa	Chordata	Aves	Galliformes	Phasianidae	Ammoperdix	Ammoperdix heyi	228	1	single	MiFish	Aves	2	Eukaryota/Metazoa/Chordata/Aves/Aves-02
KF777862.1_q234_a219	2	1415659	Uropsilus nivatus	species	order	Eukaryota	Metazoa	Chordata	Mammalia	Eulipotyphla	Talpidae	Uropsilus	Uropsilus nivatus	219	4	multi	MiFish	Mammalia	3	Eukaryota/Metazoa/Chordata/Mammalia/Mammalia-03
KY996505.1_q299_a220	1	9323	Osphranter bernardus	species	order	Eukaryota	Metazoa	Chordata	Mammalia	Diprotodontia	Macropodidae	Osphranter	Osphranter bernardus	220	1	single	MiFish	Mammalia	3	Eukaryota/Metazoa/Chordata/Mammalia/Mammalia-03
NC_039173.1_q298_a217	2	702266	Meles leucurus	species	order	Eukaryota	Metazoa	Chordata	Mammalia	Carnivora	Mustelidae	Meles	Meles leucurus	217	1	single	MiFish	Mammalia	1	Eukaryota/Metazoa/Chordata/Mammalia/Mammalia-01
MG916809.1_q11624_a216	1	34884	Callorhinus ursinus	species	order	Eukaryota	Metazoa	Chordata	Mammalia	Carnivora	Otariidae	Callorhinus	Callorhinus ursinus	216	2	multi	MiFish	Mammalia	1	Eukaryota/Metazoa/Chordata/Mammalia/Mammalia-01
U61077.1_q229_a219	1	48988	Nyctimene albiventer	species	order	Eukaryota	Metazoa	Chordata	Mammalia	Chiroptera	Pteropodidae	Nyctimene	Nyctimene albiventer	219	1	single	MiFish	Mammalia	2	Eukaryota/Metazoa/Chordata/Mammalia/Mammalia-02
AF222592.1_q229_a228	1	109672	Tetrao parvirostris	species	order	Eukaryota	Metazoa	Chordata	Aves	Galliformes	Phasianidae	Tetrao	Tetrao parvirostris	228	1	single	MiFish	Aves	2	Eukaryota/Metazoa/Chordata/Aves/Aves-02
AF265376.1_q234_a218	1	150317	Philypnodon grandiceps	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Gobiiformes	Eleotridae	Philypnodon	Philypnodon grandiceps	218	2	multi	MiFish	Actinopteri	3	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-03
AP009043.1_q4413_a232	1	57073	Phaethon rubricauda	species	order	Eukaryota	Metazoa	Chordata	Aves	Pelecaniformes	Phaethontidae	Phaethon	Phaethon rubricauda	232	2	multi	MiFish	Aves	3	Eukaryota/Metazoa/Chordata/Aves/Aves-03
JN003404.1_q161_a220	1	651581	Notamacropus dorsalis	species	order	Eukaryota	Metazoa	Chordata	Mammalia	Diprotodontia	Macropodidae	Notamacropus	Notamacropus dorsalis	220	1	single	MiFish	Mammalia	3	Eukaryota/Metazoa/Chordata/Mammalia/Mammalia-03
KC785604.1_q237_a229	1	9105	Arborophila torqueola	species	order	Eukaryota	Metazoa	Chordata	Aves	Galliformes	Phasianidae	Arborophila	Arborophila torqueola	229	1	single	MiFish	Aves	2	Eukaryota/Metazoa/Chordata/Aves/Aves-02
MF383619.1_q310_a215	1	357169	Odontobutis haifengensis	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Gobiiformes	Odontobutidae	Odontobutis	Odontobutis haifengensis	215	2	multi	MiFish	Actinopteri	3	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-03
KY996506.1_q298_a222	1	9319	Osphranter robustus	species	order	Eukaryota	Metazoa	Chordata	Mammalia	Diprotodontia	Macropodidae	Osphranter	Osphranter robustus	222	2	multi	MiFish	Mammalia	3	Eukaryota/Metazoa/Chordata/Mammalia/Mammalia-03
NC_037939.1_q293_a218	2	237411	Salmo obtusirostris	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Salmoniformes	Salmonidae	Salmo	Salmo obtusirostris	218	1	single	MiFish	Actinopteri	6	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-06
NC_039736.1_q12468_a230	2	111810	Asio otus	species	order	Eukaryota	Metazoa	Chordata	Aves	Strigiformes	Strigidae	Asio	Asio otus	230	2	multi	MiFish	Aves	3	Eukaryota/Metazoa/Chordata/Aves/Aves-03
MK243404.1_q295_a216	2	54343	Etheostoma spectabile	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Perciformes	Percidae	Etheostoma	Etheostoma spectabile	216	2	multi	MiFish	Actinopteri	5	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-05
U87405.2_q229_a219	1	9275	Thylacinus cynocephalus	species	order	Eukaryota	Metazoa	Chordata	Mammalia	Dasyuromorphia	Thylacinidae	Thylacinus	Thylacinus cynocephalus	219	1	single	MiFish	Mammalia	2	Eukaryota/Metazoa/Chordata/Mammalia/Mammalia-02
AF250007.1_q228_a219	1	120736	Isoodon auratus barrowensis	subspecies	order	Eukaryota	Metazoa	Chordata	Mammalia	Peramelemorphia	Peramelidae	Isoodon	Isoodon auratus	219	1	single	MiFish	Mammalia	3	Eukaryota/Metazoa/Chordata/Mammalia/Mammalia-03
AF265377.1_q236_a218	1	86250	Oxyeleotris marmorata	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Gobiiformes	Eleotridae	Oxyeleotris	Oxyeleotris marmorata	218	3	multi	MiFish	Actinopteri	3	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-03
AY873843.1_q296_a218	1	140016	Urva javanica	species	order	Eukaryota	Metazoa	Chordata	Mammalia	Carnivora	Herpestidae	Urva	Urva javanica	218	2	multi	MiFish	Mammalia	1	Eukaryota/Metazoa/Chordata/Mammalia/Mammalia-01
AB370894.1_q297_a215	1	492019	Odontesthes sp. Odsp-001	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Atheriniformes	Atherinopsidae	Odontesthes	Odontesthes sp. Odsp-001	215	1	single	MiFish	Actinopteri	1	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-01
JX104630.1_q222_a218	1	173936	Potorous gilbertii	species	order	Eukaryota	Metazoa	Chordata	Mammalia	Diprotodontia	Potoroidae	Potorous	Potorous gilbertii	218	2	multi	MiFish	Mammalia	3	Eukaryota/Metazoa/Chordata/Mammalia/Mammalia-03
KC785605.1_q229_a225	1	9000	Bonasa umbellus	species	order	Eukaryota	Metazoa	Chordata	Aves	Galliformes	Phasianidae	Bonasa	Bonasa umbellus	225	2	multi	MiFish	Aves	2	Eukaryota/Metazoa/Chordata/Aves/Aves-02
KF777864.1_q234_a219	3	1415659	Uropsilus nivatus	species	order	Eukaryota	Metazoa	Chordata	Mammalia	Eulipotyphla	Talpidae	Uropsilus	Uropsilus nivatus	219	4	multi	MiFish	Mammalia	3	Eukaryota/Metazoa/Chordata/Mammalia/Mammalia-03
KM217274.1_q39_a216	4	1868482	Carlito syrichta	species	order	Eukaryota	Metazoa	Chordata	Mammalia	Primates	Tarsiidae	Carlito	Carlito syrichta	216	9	multi	MiFish	Mammalia	4	Eukaryota/Metazoa/Chordata/Mammalia/Mammalia-04
NC_037859.1_q302_a221	2	62273	Sorex gracillimus	species	order	Eukaryota	Metazoa	Chordata	Mammalia	Eulipotyphla	Soricidae	Sorex	Sorex gracillimus	221	1	single	MiFish	Mammalia	3	Eukaryota/Metazoa/Chordata/Mammalia/Mammalia-03
AF250008.1_q228_a219	2	120737	Isoodon macrourus macrourus	subspecies	order	Eukaryota	Metazoa	Chordata	Mammalia	Peramelemorphia	Peramelidae	Isoodon	Isoodon macrourus	219	1	single	MiFish	Mammalia	3	Eukaryota/Metazoa/Chordata/Mammalia/Mammalia-03
AF222597.1_q228_a224	1	109042	Tympanuchus pallidicinctus	species	order	Eukaryota	Metazoa	Chordata	Aves	Galliformes	Phasianidae	Tympanuchus	Tympanuchus pallidicinctus	224	1	single	MiFish	Aves	2	Eukaryota/Metazoa/Chordata/Aves/Aves-02
AJ421454.1_q296_a219	1	73815	Manis tetradactyla	species	order	Eukaryota	Metazoa	Chordata	Mammalia	Pholidota	Manidae	Manis	Manis tetradactyla	219	3	multi	MiFish	Mammalia	4	Eukaryota/Metazoa/Chordata/Mammalia/Mammalia-04
AF265378.1_q235_a218	1	86224	Bostrychus sinensis	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Gobiiformes	Eleotridae	Bostrychus	Bostrychus sinensis	218	4	multi	MiFish	Actinopteri	3	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-03
AB373005.1_q297_a216	1	52581	Aplocheilus panchax	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Cyprinodontiformes	Aplocheilidae	Aplocheilus	Aplocheilus panchax	216	1	single	MiFish	Actinopteri	3	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-03
HM067614.1_q294_a217	1	743960	Oreochromis sp. 'red tilapia'	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Cichliformes	Cichlidae	Oreochromis	Oreochromis sp. 'red tilapia'	217	2	multi	MiFish	Actinopteri	2	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-02
KC193745.1_q294_a220	2	7950	Clupea harengus	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Clupeiformes	Clupeidae	Clupea	Clupea harengus	220	16	multi	MiFish	Actinopteri	3	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-03
KJ532344.1_q283_a221	1	9402	Pteropus alecto	species	order	Eukaryota	Metazoa	Chordata	Mammalia	Chiroptera	Pteropodidae	Pteropus	Pteropus alecto	221	2	multi	MiFish	Mammalia	2	Eukaryota/Metazoa/Chordata/Mammalia/Mammalia-02
KJ730524.1_q1468_a219	2	1302316	Brachymystax tumensis	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Salmoniformes	Salmonidae	Brachymystax	Brachymystax tumensis	219	1	single	MiFish	Actinopteri	6	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-06
KF999835.1_q229_a217	2	1161363	Terapon puta	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Centrarchiformes	Terapontidae	Terapon	Terapon puta	217	1	single	MiFish	Actinopteri	2	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-02
LC377784.2_q293_a218	1	319451	Tactostoma macropus	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Stomiiformes	Stomiidae	Tactostoma	Tactostoma macropus	218	1	single	MiFish	Actinopteri	6	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-06
AF222596.1_q228_a224	1	115121	Tympanuchus cupido attwateri	subspecies	order	Eukaryota	Metazoa	Chordata	Aves	Galliformes	Phasianidae	Tympanuchus	Tympanuchus cupido	224	1	single	MiFish	Aves	2	Eukaryota/Metazoa/Chordata/Aves/Aves-02
AJ421471.1_q294_a220	1	9983	Lepus europaeus	species	order	Eukaryota	Metazoa	Chordata	Mammalia	Lagomorpha	Leporidae	Lepus	Lepus europaeus	220	5	multi	MiFish	Mammalia	3	Eukaryota/Metazoa/Chordata/Mammalia/Mammalia-03
AF265379.1_q235_a218	1	86248	Ophiocara porocephala	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Gobiiformes	Eleotridae	Ophiocara	Ophiocara porocephala	218	1	single	MiFish	Actinopteri	3	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-03
AP003320.1_q1531_a228	2	9033	Gallus sonneratii	species	order	Eukaryota	Metazoa	Chordata	Aves	Galliformes	Phasianidae	Gallus	Gallus sonneratii	228	2	multi	MiFish	Aves	2	Eukaryota/Metazoa/Chordata/Aves/Aves-02
AF338713.2_q302_a227	1	8787	Casuarius casuarius	species	order	Eukaryota	Metazoa	Chordata	Aves	Casuariiformes	Casuariidae	Casuarius	Casuarius casuarius	227	1	single	MiFish	Aves	1	Eukaryota/Metazoa/Chordata/Aves/Aves-01
AB373006.1_q299_a218	1	492020	Iso hawaiiensis	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Atheriniformes	Isonidae	Iso	Iso hawaiiensis	218	1	single	MiFish	Actinopteri	1	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-01
KC785607.1_q235_a224	1	46218	Coturnix chinensis	species	order	Eukaryota	Metazoa	Chordata	Aves	Galliformes	Phasianidae	Coturnix	Coturnix chinensis	224	2	multi	MiFish	Aves	2	Eukaryota/Metazoa/Chordata/Aves/Aves-02
KT995474.1_q305_a229	1	201348	Minla ignotincta	species	order	Eukaryota	Metazoa	Chordata	Aves	Passeriformes	Leiothrichidae	Minla	Minla ignotincta	229	1	single	MiFish	Aves	2	Eukaryota/Metazoa/Chordata/Aves/Aves-02
KX609386.1_q296_a216	1	1123824	Astyanax paranae	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Characiformes	Characidae	Astyanax	Astyanax paranae	216	1	single	MiFish	Actinopteri	2	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-02
KY765409.1_q298_a226	1	240204	Phalaropus lobatus	species	order	Eukaryota	Metazoa	Chordata	Aves	Charadriiformes	Scolopacidae	Phalaropus	Phalaropus lobatus	226	1	single	MiFish	Aves	1	Eukaryota/Metazoa/Chordata/Aves/Aves-01
MH324419.1_q296_a217	2	8182	Pomoxis nigromaculatus	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Centrarchiformes	Centrarchidae	Pomoxis	Pomoxis nigromaculatus	217	2	multi	MiFish	Actinopteri	2	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-02
AF250010.1_q228_a219	1	120738	Isoodon macrourus moresbyensis	subspecies	order	Eukaryota	Metazoa	Chordata	Mammalia	Peramelemorphia	Peramelidae	Isoodon	Isoodon macrourus	219	1	single	MiFish	Mammalia	3	Eukaryota/Metazoa/Chordata/Mammalia/Mammalia-03
U83721.1_q232_a228	1	52810	Milvus migrans	species	order	Eukaryota	Metazoa	Chordata	Aves	Accipitriformes	Accipitridae	Milvus	Milvus migrans	228	2	multi	MiFish	Aves	1	Eukaryota/Metazoa/Chordata/Aves/Aves-01
AF265380.1_q235_a218	1	150315	Oxyeleotris urophthalmoides	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Gobiiformes	Eleotridae	Oxyeleotris	Oxyeleotris urophthalmoides	218	1	single	MiFish	Actinopteri	3	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-03
AY495486.1_q233_a215	1	258933	Miniopterus fraterculus	species	order	Eukaryota	Metazoa	Chordata	Mammalia	Chiroptera	Vespertilionidae	Miniopterus	Miniopterus fraterculus	215	1	single	MiFish	Mammalia	2	Eukaryota/Metazoa/Chordata/Mammalia/Mammalia-02
AB373007.1_q294_a217	1	129035	Ablennes hians	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Beloniformes	Belonidae	Ablennes	Ablennes hians	217	1	single	MiFish	Actinopteri	1	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-01
