derepID	derepSize	taxid	taxname	rank	group.rank	superkingdom	kingdom	phylum	class	order	family	genus	species	amp_length	nVariants	variant.type	primer	fn	group.num	group
AY763726.1_q385_a100	1	304449	Parachanna obscura	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Anabantiformes	Channidae	Parachanna	Parachanna obscura	100	1	single	teleo	Actinopteri	1	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-01
KF415437.1_q352_a103	1	1365572	Parioglossus marginalis	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Gobiiformes	Gobiidae	Parioglossus	Parioglossus marginalis	103	1	single	teleo	Actinopteri	5	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-05
KJ643927.1_q905_a99	1	335060	Protonibea diacanthus	species	order	Eukaryota	Metazoa	Chordata	Actinopteri		Sciaenidae	Protonibea	Protonibea diacanthus	99	2	multi	teleo	Actinopteri	1	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-01
AP004200.1_q906_a106	1	172125	Scopelarchoides danae	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Aulopiformes	Scopelarchidae	Scopelarchoides	Scopelarchoides danae	106	1	single	teleo	Actinopteri	2	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-02
MH085589.1_q252_a100	2	270572	Priacanthus macracanthus	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Priacanthiformes	Priacanthidae	Priacanthus	Priacanthus macracanthus	100	1	single	teleo	Actinopteri	7	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-07
DQ250639.1_q797_a98	1	357168	Odontobutis sinensis	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Gobiiformes	Odontobutidae	Odontobutis	Odontobutis sinensis	98	2	multi	teleo	Actinopteri	5	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-05
KF415438.1_q352_a100	1	1365708	Parrella lucretiae	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Gobiiformes	Gobiidae	Parrella	Parrella lucretiae	100	1	single	teleo	Actinopteri	5	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-05
KF791036.1_q899_a99	1	1447896	Odontesthes sp. TJX-2014	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Atheriniformes	Atherinopsidae	Odontesthes	Odontesthes sp. TJX-2014	99	1	single	teleo	Actinopteri	2	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-02
KJ601760.1_q906_a105	1	195596	Aseraggodes kobensis	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Pleuronectiformes	Soleidae	Aseraggodes	Aseraggodes kobensis	105	1	single	teleo	Actinopteri	7	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-07
AP004201.1_q910_a98	1	172128	Scopelosaurus hoedti	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Aulopiformes	Notosudidae	Scopelosaurus	Scopelosaurus hoedti	98	1	single	teleo	Actinopteri	2	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-02
KX276658.1_q916_a98	2	61966	Acipenser mikadoi	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Acipenseriformes	Acipenseridae	Acipenser	Acipenser mikadoi	98	1	single	teleo	Actinopteri	1	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-01
MH085590.1_q248_a103	3	332416	Gerres erythrourus	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Gerreiformes	Gerreidae	Gerres	Gerres erythrourus	103	1	single	teleo	Actinopteri	4	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-04
KF415439.1_q353_a100	1	1365709	Parrella macropteryx	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Gobiiformes	Gobiidae	Parrella	Parrella macropteryx	100	1	single	teleo	Actinopteri	5	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-05
KJ690267.1_q905_a102	1	360509	Plectorhinchus cinctus	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Lutjaniformes	Haemulidae	Plectorhinchus	Plectorhinchus cinctus	102	1	single	teleo	Actinopteri	6	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-06
KC905169.1_q916_a98	6	111304	Acipenser schrenckii	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Acipenseriformes	Acipenseridae	Acipenser	Acipenser schrenckii	98	1	single	teleo	Actinopteri	1	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-01
AB282833.1_q905_a101	1	242967	Chaunax pictus	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Lophiiformes	Chaunacidae	Chaunax	Chaunax pictus	101	1	single	teleo	Actinopteri	6	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-06
KF415440.1_q353_a99	1	284583	Perccottus glenii	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Gobiiformes	Odontobutidae	Perccottus	Perccottus glenii	99	3	multi	teleo	Actinopteri	5	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-05
KC106665.1_q407_a98	9	195856	Valencia letourneuxi	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Cyprinodontiformes	Valenciidae	Valencia	Valencia letourneuxi	98	2	multi	teleo	Actinopteri	4	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-04
AB282834.1_q906_a102	1	412625	Coelophrys brevicaudata	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Lophiiformes	Ogcocephalidae	Coelophrys	Coelophrys brevicaudata	102	1	single	teleo	Actinopteri	6	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-06
KF415441.1_q355_a103	1	166755	Periophthalmus barbarus	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Gobiiformes	Gobiidae	Periophthalmus	Periophthalmus barbarus	103	1	single	teleo	Actinopteri	5	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-05
AB889673.1_q311_a104	1	546536	Sphaeramia nematoptera	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Kurtiformes	Apogonidae	Sphaeramia	Sphaeramia nematoptera	104	1	single	teleo	Actinopteri	6	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-06
MH085593.1_q247_a98	2	129073	Tylosurus acus	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Beloniformes	Belonidae	Tylosurus	Tylosurus acus	98	1	single	teleo	Actinopteri	2	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-02
AY283312.1_q366_a98	2	240152	Aulorhynchus flavidus	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Perciformes	Aulorhynchidae	Aulorhynchus	Aulorhynchus flavidus	98	1	single	teleo	Actinopteri	7	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-07
AB282835.1_q904_a101	1	412627	Zalieutes elater	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Lophiiformes	Ogcocephalidae	Zalieutes	Zalieutes elater	101	1	single	teleo	Actinopteri	6	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-06
KF415442.1_q353_a101	2	150317	Philypnodon grandiceps	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Gobiiformes	Eleotridae	Philypnodon	Philypnodon grandiceps	101	2	multi	teleo	Actinopteri	5	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-05
AB889674.1_q306_a104	1	638297	Apogon hyalosoma	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Kurtiformes	Apogonidae	Apogon	Apogon hyalosoma	104	2	multi	teleo	Actinopteri	6	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-06
KM233212.1_q900_a100	1	175429	Siganus vulpinus	species	order	Eukaryota	Metazoa	Chordata	Actinopteri		Siganidae	Siganus	Siganus vulpinus	100	1	single	teleo	Actinopteri	1	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-01
AP004205.1_q897_a100	1	172137	Pseudotrichonotus altivelis	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Aulopiformes	Pseudotrichonotidae	Pseudotrichonotus	Pseudotrichonotus altivelis	100	1	single	teleo	Actinopteri	2	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-02
MH085594.1_q247_a102	4	556049	Diagramma picta	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Lutjaniformes	Haemulidae	Diagramma	Diagramma picta	102	1	single	teleo	Actinopteri	6	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-06
AY283313.1_q368_a99	2	206126	Spinachia spinachia	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Perciformes	Gasterosteidae	Spinachia	Spinachia spinachia	99	1	single	teleo	Actinopteri	7	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-07
AB282836.1_q902_a98	1	181422	Caulophryne pelagica	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Lophiiformes	Caulophrynidae	Caulophryne	Caulophryne pelagica	98	1	single	teleo	Actinopteri	6	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-06
KF415443.1_q353_a99	1	85419	Pomatoschistus marmoratus	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Gobiiformes	Gobiidae	Pomatoschistus	Pomatoschistus marmoratus	99	1	single	teleo	Actinopteri	5	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-05
AB889675.1_q307_a102	1	1431516	Taeniamia biguttata	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Kurtiformes	Apogonidae	Taeniamia	Taeniamia biguttata	102	1	single	teleo	Actinopteri	6	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-06
AP004206.1_q907_a99	1	172140	Lestidium atlanticum	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Aulopiformes	Paralepididae	Lestidium	Lestidium atlanticum	99	1	single	teleo	Actinopteri	2	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-02
KP965870.1_q903_a100	1	1701550	Apolemichthys armitagei	species	order	Eukaryota	Metazoa	Chordata	Actinopteri		Pomacanthidae	Apolemichthys	Apolemichthys armitagei	100	1	single	teleo	Actinopteri	1	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-01
KU933270.1_q934_a100	2	450225	Nemipterus virgatus	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Spariformes	Nemipteridae	Nemipterus	Nemipterus virgatus	100	1	single	teleo	Actinopteri	8	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-08
MH085595.1_q251_a101	1	334915	Variola albimarginata	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Perciformes	Serranidae	Variola	Variola albimarginata	101	2	multi	teleo	Actinopteri	7	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-07
KF415444.1_q352_a98	1	320564	Ponticola syrman	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Gobiiformes	Gobiidae	Ponticola	Ponticola syrman	98	1	single	teleo	Actinopteri	5	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-05
AB889676.1_q306_a101	1	1431517	Taeniamia buruensis	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Kurtiformes	Apogonidae	Taeniamia	Taeniamia buruensis	101	1	single	teleo	Actinopteri	6	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-06
AP004207.1_q905_a99	1	172142	Anotopterus pharao	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Aulopiformes	Alepisauridae	Anotopterus	Anotopterus pharao	99	1	single	teleo	Actinopteri	2	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-02
KX595333.1_q898_a99	1	50903	Serranochromis robustus	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Cichliformes	Cichlidae	Serranochromis	Serranochromis robustus	99	1	single	teleo	Actinopteri	3	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-03
MH085596.1_q251_a102	1	603998	Plectorhinchus orientalis	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Lutjaniformes	Haemulidae	Plectorhinchus	Plectorhinchus orientalis	102	2	multi	teleo	Actinopteri	6	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-06
NC_041673.1_q900_a100	2	296555	Sarotherodon linnellii	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Cichliformes	Cichlidae	Sarotherodon	Sarotherodon linnellii	100	1	single	teleo	Actinopteri	3	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-03
KC106670.1_q397_a98	4	195856	Valencia letourneuxi	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Cyprinodontiformes	Valenciidae	Valencia	Valencia letourneuxi	98	2	multi	teleo	Actinopteri	4	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-04
AB889677.1_q307_a102	1	1431518	Taeniamia fucata	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Kurtiformes	Apogonidae	Taeniamia	Taeniamia fucata	102	1	single	teleo	Actinopteri	6	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-06
AP004208.1_q913_a100	1	172145	Evermannella indica	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Aulopiformes	Evermannellidae	Evermannella	Evermannella indica	100	1	single	teleo	Actinopteri	2	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-02
KX595334.1_q898_a99	1	1497101	Lethrinops lethrinus	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Cichliformes	Cichlidae	Lethrinops	Lethrinops lethrinus	99	1	single	teleo	Actinopteri	3	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-03
KU980144.1_q900_a101	1	7988	Megaleporinus elongatus	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Characiformes	Anostomidae	Megaleporinus	Megaleporinus elongatus	101	1	single	teleo	Actinopteri	2	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-02
KY581571.1_q912_a99	1	512341	Atractosteus tristoechus	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Semionotiformes	Lepisosteidae	Atractosteus	Atractosteus tristoechus	99	1	single	teleo	Actinopteri	8	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-08
MH085597.1_q250_a102	1	182662	Lethrinus semicinctus	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Spariformes	Lethrinidae	Lethrinus	Lethrinus semicinctus	102	1	single	teleo	Actinopteri	8	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-08
AB282838.1_q911_a100	1	242962	Melanocetus johnsonii	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Lophiiformes	Melanocetidae	Melanocetus	Melanocetus johnsonii	100	1	single	teleo	Actinopteri	6	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-06
KF415446.1_q356_a101	1	990230	Priolepis hipoliti	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Gobiiformes	Gobiidae	Priolepis	Priolepis hipoliti	101	1	single	teleo	Actinopteri	5	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-05
AB889678.1_q307_a102	1	1431519	Taeniamia kagoshimanus	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Kurtiformes	Apogonidae	Taeniamia	Taeniamia kagoshimanus	102	1	single	teleo	Actinopteri	6	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-06
AP004209.1_q913_a99	1	172147	Coccorella atlantica	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Aulopiformes	Evermannellidae	Coccorella	Coccorella atlantica	99	1	single	teleo	Actinopteri	2	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-02
NC_040304.1_q904_a101	2	1268085	Chrysiptera biocellata	species	order	Eukaryota	Metazoa	Chordata	Actinopteri		Pomacentridae	Chrysiptera	Chrysiptera biocellata	101	1	single	teleo	Actinopteri	1	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-01
MH085598.1_q246_a99	4	211835	Lutjanus erythropterus	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Lutjaniformes	Lutjanidae	Lutjanus	Lutjanus erythropterus	99	1	single	teleo	Actinopteri	6	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-06
NC_041674.1_q899_a100	2	296561	Pungu maclareni	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Cichliformes	Cichlidae	Pungu	Pungu maclareni	100	1	single	teleo	Actinopteri	3	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-03
AY283317.1_q369_a99	1	69293	Gasterosteus aculeatus	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Perciformes	Gasterosteidae	Gasterosteus	Gasterosteus aculeatus	99	3	multi	teleo	Actinopteri	7	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-07
KF415447.1_q352_a100	1	1365713	Prionobutis microps	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Gobiiformes	Eleotridae	Prionobutis	Prionobutis microps	100	1	single	teleo	Actinopteri	5	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-05
AB889679.1_q307_a102	1	1431520	Taeniamia sp. SAIAB78070	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Kurtiformes	Apogonidae	Taeniamia	Taeniamia sp. SAIAB78070	102	1	single	teleo	Actinopteri	6	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-06
AP004210.1_q898_a100	1	1311474	Omosudis lowii	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Aulopiformes	Alepisauridae	Omosudis	Omosudis lowii	100	1	single	teleo	Actinopteri	2	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-02
KF415448.1_q351_a100	1	47310	Proterorhinus marmoratus	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Gobiiformes	Gobiidae	Proterorhinus	Proterorhinus marmoratus	100	1	single	teleo	Actinopteri	5	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-05
AB889680.1_q307_a102	1	1431521	Taeniamia zosterophora	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Kurtiformes	Apogonidae	Taeniamia	Taeniamia zosterophora	102	1	single	teleo	Actinopteri	6	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-06
AP004211.1_q899_a101	1	88653	Alepisaurus ferox	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Aulopiformes	Alepisauridae	Alepisaurus	Alepisaurus ferox	101	1	single	teleo	Actinopteri	2	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-02
KM024309.1_q899_a99	1	1551541	Siniperca knerii x Siniperca chuatsi	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Centrarchiformes	Sinipercidae	Siniperca	Siniperca knerii x Siniperca chuatsi	99	1	single	teleo	Actinopteri	2	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-02
KT075096.1_q904_a100	1	1365548	Eugnathogobius variegatus	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Gobiiformes	Gobiidae	Eugnathogobius	Eugnathogobius variegatus	100	2	multi	teleo	Actinopteri	5	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-05
NC_041675.1_q900_a100	2	296566	Myaka myaka	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Cichliformes	Cichlidae	Myaka	Myaka myaka	100	1	single	teleo	Actinopteri	3	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-03
KF415449.1_q350_a103	1	508059	Psammogobius biocellatus	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Gobiiformes	Gobiidae	Psammogobius	Psammogobius biocellatus	103	1	single	teleo	Actinopteri	5	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-05
AB889681.1_q307_a102	1	2204217	Verulux cypselurus	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Kurtiformes	Apogonidae	Verulux	Verulux cypselurus	102	2	multi	teleo	Actinopteri	6	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-06
KT153060.1_q898_a98	1	228545	Brachygobius kabiliensis	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Gobiiformes	Gobiidae	Brachygobius	Brachygobius kabiliensis	98	1	single	teleo	Actinopteri	5	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-05
KP874183.1_q905_a98	1	391220	Scuticaria tigrina	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Anguilliformes	Muraenidae	Scuticaria	Scuticaria tigrina	98	2	multi	teleo	Actinopteri	2	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-02
MH085601.1_q215_a101	1	334914	Cephalopholis miniata	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Perciformes	Serranidae	Cephalopholis	Cephalopholis miniata	101	1	single	teleo	Actinopteri	7	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-07
AB021892.1_q742_a101	1	48164	Anguilla mossambica	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Anguilliformes	Anguillidae	Anguilla	Anguilla mossambica	101	2	multi	teleo	Actinopteri	2	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-02
AY283320.1_q368_a99	2	134920	Pungitius pungitius	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Perciformes	Gasterosteidae	Pungitius	Pungitius pungitius	99	2	multi	teleo	Actinopteri	7	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-07
KF415450.1_q352_a99	1	441908	Pseudaphya ferreri	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Gobiiformes	Gobiidae	Pseudaphya	Pseudaphya ferreri	99	2	multi	teleo	Actinopteri	5	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-05
AB889682.1_q307_a102	1	2204217	Verulux cypselurus	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Kurtiformes	Apogonidae	Verulux	Verulux cypselurus	102	2	multi	teleo	Actinopteri	6	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-06
KT183034.1_q888_a98	1	1480109	Pandaka pygmaea	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Gobiiformes	Gobiidae	Pandaka	Pandaka pygmaea	98	1	single	teleo	Actinopteri	5	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-05
KP874184.1_q903_a101	1	1678198	Gymnothorax formosus	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Anguilliformes	Muraenidae	Gymnothorax	Gymnothorax formosus	101	1	single	teleo	Actinopteri	2	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-02
MH085602.1_q231_a100	1	334900	Parupeneus heptacanthus	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Syngnathiformes	Mullidae	Parupeneus	Parupeneus heptacanthus	100	1	single	teleo	Actinopteri	8	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-08
NC_041676.1_q900_a100	2	296564	Konia dikume	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Cichliformes	Cichlidae	Konia	Konia dikume	100	1	single	teleo	Actinopteri	3	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-03
AY283321.1_q368_a100	2	240156	Culaea inconstans	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Perciformes	Gasterosteidae	Culaea	Culaea inconstans	100	3	multi	teleo	Actinopteri	7	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-07
KF415451.1_q361_a100	1	1365760	Pseudapocryptes sp. NRM 52068	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Gobiiformes	Gobiidae	Pseudapocryptes	Pseudapocryptes sp. NRM 52068	100	1	single	teleo	Actinopteri	5	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-05
KF667490.1_q900_a99	1	303753	Monotrete leiurus	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Tetraodontiformes	Tetraodontidae	Monotrete	Monotrete leiurus	99	1	single	teleo	Actinopteri	8	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-08
AB889683.1_q309_a101	1	1431514	Vincentia novaehollandiae	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Kurtiformes	Apogonidae	Vincentia	Vincentia novaehollandiae	101	1	single	teleo	Actinopteri	6	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-06
KT374291.1_q282_a99	1	646011	Abudefduf hoefleri	species	order	Eukaryota	Metazoa	Chordata	Actinopteri		Pomacentridae	Abudefduf	Abudefduf hoefleri	99	1	single	teleo	Actinopteri	1	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-01
KP898265.1_q904_a99	2	109741	Pygoplites diacanthus	species	order	Eukaryota	Metazoa	Chordata	Actinopteri		Pomacanthidae	Pygoplites	Pygoplites diacanthus	99	1	single	teleo	Actinopteri	1	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-01
MH085603.1_q222_a100	1	260525	Lutjanus fulviflamma	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Lutjaniformes	Lutjanidae	Lutjanus	Lutjanus fulviflamma	100	1	single	teleo	Actinopteri	6	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-06
AY283322.1_q368_a100	2	240156	Culaea inconstans	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Perciformes	Gasterosteidae	Culaea	Culaea inconstans	100	3	multi	teleo	Actinopteri	7	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-07
AP009616.1_q906_a104	1	501720	Thryssa baelama	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Clupeiformes	Engraulidae	Thryssa	Thryssa baelama	104	1	single	teleo	Actinopteri	3	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-03
KF415452.1_q352_a99	1	150322	Eugnathogobius oligactis	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Gobiiformes	Gobiidae	Eugnathogobius	Eugnathogobius oligactis	99	3	multi	teleo	Actinopteri	5	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-05
KF725093.1_q899_a100	1	160818	Sebastes inermis	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Perciformes	Sebastidae	Sebastes	Sebastes inermis	100	1	single	teleo	Actinopteri	7	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-07
AB889684.1_q306_a101	1	638297	Apogon hyalosoma	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Kurtiformes	Apogonidae	Apogon	Apogon hyalosoma	101	2	multi	teleo	Actinopteri	6	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-06
KX177966.1_q903_a127	1	497983	Macrognathus pancalus	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Synbranchiformes	Mastacembelidae	Macrognathus	Macrognathus pancalus	127	1	single	teleo	Actinopteri	8	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-08
KP973959.1_q903_a99	1	466111	Centropyge aurantia	species	order	Eukaryota	Metazoa	Chordata	Actinopteri		Pomacanthidae	Centropyge	Centropyge aurantia	99	1	single	teleo	Actinopteri	1	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-01
MH085604.1_q207_a100	1	396785	Lutjanus carponotatus	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Lutjaniformes	Lutjanidae	Lutjanus	Lutjanus carponotatus	100	1	single	teleo	Actinopteri	6	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-06
AP009617.1_q899_a102	1	501721	Amazonsprattus scintilla	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Clupeiformes	Engraulidae	Amazonsprattus	Amazonsprattus scintilla	102	1	single	teleo	Actinopteri	3	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-03
